model,refs,layer,head,window,beyond_mass
Qwen/Qwen3-32B,c4,27,21,2048,0.004842
Qwen/Qwen3-32B,c4,27,22,128,0.029698
Qwen/Qwen3-32B,c4,27,22,512,0.013876
Qwen/Qwen3-32B,c4,27,22,2048,0.001428
Qwen/Qwen3-32B,c4,27,23,128,0.137322
Qwen/Qwen3-32B,c4,27,23,512,0.079560
Qwen/Qwen3-32B,c4,27,23,2048,0.009936
Qwen/Qwen3-32B,c4,27,24,128,0.038087
Qwen/Qwen3-32B,c4,27,24,512,0.015556
Qwen/Qwen3-32B,c4,27,24,2048,0.004301
Qwen/Qwen3-32B,c4,27,25,128,0.122791
Qwen/Qwen3-32B,c4,27,25,512,0.057982
Qwen/Qwen3-32B,c4,27,25,2048,0.016326
Qwen/Qwen3-32B,c4,27,26,128,0.012178
Qwen/Qwen3-32B,c4,27,26,512,0.008828
Qwen/Qwen3-32B,c4,27,26,2048,0.003562
Qwen/Qwen3-32B,c4,27,27,128,0.121795
Qwen/Qwen3-32B,c4,27,27,512,0.042795
Qwen/Qwen3-32B,c4,27,27,2048,0.011374
Qwen/Qwen3-32B,c4,27,28,128,0.056721
Qwen/Qwen3-32B,c4,27,28,512,0.027292
Qwen/Qwen3-32B,c4,27,28,2048,0.005199
Qwen/Qwen3-32B,c4,27,29,128,0.040378
Qwen/Qwen3-32B,c4,27,29,512,0.022408
Qwen/Qwen3-32B,c4,27,29,2048,0.008050
Qwen/Qwen3-32B,c4,27,30,128,0.197710
Qwen/Qwen3-32B,c4,27,30,512,0.097466
Qwen/Qwen3-32B,c4,27,30,2048,0.020720
Qwen/Qwen3-32B,c4,27,31,128,0.063506
Qwen/Qwen3-32B,c4,27,31,512,0.038823
Qwen/Qwen3-32B,c4,27,31,2048,0.008456
Qwen/Qwen3-32B,c4,27,32,128,0.037673
Qwen/Qwen3-32B,c4,27,32,512,0.015592
Qwen/Qwen3-32B,c4,27,32,2048,0.003515
Qwen/Qwen3-32B,c4,27,33,128,0.063382
Qwen/Qwen3-32B,c4,27,33,512,0.025181
Qwen/Qwen3-32B,c4,27,33,2048,0.007428
Qwen/Qwen3-32B,c4,27,34,128,0.030017
Qwen/Qwen3-32B,c4,27,34,512,0.013008
Qwen/Qwen3-32B,c4,27,34,2048,0.003280
Qwen/Qwen3-32B,c4,27,35,128,0.059094
Qwen/Qwen3-32B,c4,27,35,512,0.019637
Qwen/Qwen3-32B,c4,27,35,2048,0.007171
Qwen/Qwen3-32B,c4,27,36,128,0.101472
Qwen/Qwen3-32B,c4,27,36,512,0.039432
Qwen/Qwen3-32B,c4,27,36,2048,0.010365
Qwen/Qwen3-32B,c4,27,37,128,0.066023
Qwen/Qwen3-32B,c4,27,37,512,0.025047
Qwen/Qwen3-32B,c4,27,37,2048,0.008132
Qwen/Qwen3-32B,c4,27,38,128,0.106170
Qwen/Qwen3-32B,c4,27,38,512,0.038955
Qwen/Qwen3-32B,c4,27,38,2048,0.012065
Qwen/Qwen3-32B,c4,27,39,128,0.020710
Qwen/Qwen3-32B,c4,27,39,512,0.009527
Qwen/Qwen3-32B,c4,27,39,2048,0.002329
Qwen/Qwen3-32B,c4,27,40,128,0.025693
Qwen/Qwen3-32B,c4,27,40,512,0.014645
Qwen/Qwen3-32B,c4,27,40,2048,0.003678
Qwen/Qwen3-32B,c4,27,41,128,0.024816
Qwen/Qwen3-32B,c4,27,41,512,0.014362
Qwen/Qwen3-32B,c4,27,41,2048,0.003395
Qwen/Qwen3-32B,c4,27,42,128,0.090935
Qwen/Qwen3-32B,c4,27,42,512,0.058594
Qwen/Qwen3-32B,c4,27,42,2048,0.011209
Qwen/Qwen3-32B,c4,27,43,128,0.081130
Qwen/Qwen3-32B,c4,27,43,512,0.033720
Qwen/Qwen3-32B,c4,27,43,2048,0.004748
Qwen/Qwen3-32B,c4,27,44,128,0.072864
Qwen/Qwen3-32B,c4,27,44,512,0.046665
Qwen/Qwen3-32B,c4,27,44,2048,0.008348
Qwen/Qwen3-32B,c4,27,45,128,0.044056
Qwen/Qwen3-32B,c4,27,45,512,0.026349
Qwen/Qwen3-32B,c4,27,45,2048,0.004800
Qwen/Qwen3-32B,c4,27,46,128,0.047899
Qwen/Qwen3-32B,c4,27,46,512,0.028456
Qwen/Qwen3-32B,c4,27,46,2048,0.004784
Qwen/Qwen3-32B,c4,27,47,128,0.037823
Qwen/Qwen3-32B,c4,27,47,512,0.024267
Qwen/Qwen3-32B,c4,27,47,2048,0.004103
Qwen/Qwen3-32B,c4,27,48,128,0.022766
Qwen/Qwen3-32B,c4,27,48,512,0.018827
Qwen/Qwen3-32B,c4,27,48,2048,0.005631
Qwen/Qwen3-32B,c4,27,49,128,0.044678
Qwen/Qwen3-32B,c4,27,49,512,0.020044
Qwen/Qwen3-32B,c4,27,49,2048,0.003886
Qwen/Qwen3-32B,c4,27,50,128,0.345173
Qwen/Qwen3-32B,c4,27,50,512,0.229321
Qwen/Qwen3-32B,c4,27,50,2048,0.071009
Qwen/Qwen3-32B,c4,27,51,128,0.038327
Qwen/Qwen3-32B,c4,27,51,512,0.026742
Qwen/Qwen3-32B,c4,27,51,2048,0.010750
Qwen/Qwen3-32B,c4,27,52,128,0.167500
Qwen/Qwen3-32B,c4,27,52,512,0.069472
Qwen/Qwen3-32B,c4,27,52,2048,0.020171
Qwen/Qwen3-32B,c4,27,53,128,0.084444
Qwen/Qwen3-32B,c4,27,53,512,0.044610
Qwen/Qwen3-32B,c4,27,53,2048,0.014110
Qwen/Qwen3-32B,c4,27,54,128,0.106059
Qwen/Qwen3-32B,c4,27,54,512,0.045294
Qwen/Qwen3-32B,c4,27,54,2048,0.007652
Qwen/Qwen3-32B,c4,27,55,128,0.016190
Qwen/Qwen3-32B,c4,27,55,512,0.007493
Qwen/Qwen3-32B,c4,27,55,2048,0.001686
Qwen/Qwen3-32B,c4,27,56,128,0.043731
Qwen/Qwen3-32B,c4,27,56,512,0.029103
Qwen/Qwen3-32B,c4,27,56,2048,0.004142
Qwen/Qwen3-32B,c4,27,57,128,0.049066
Qwen/Qwen3-32B,c4,27,57,512,0.028090
Qwen/Qwen3-32B,c4,27,57,2048,0.002948
Qwen/Qwen3-32B,c4,27,58,128,0.085665
Qwen/Qwen3-32B,c4,27,58,512,0.047069
Qwen/Qwen3-32B,c4,27,58,2048,0.005415
Qwen/Qwen3-32B,c4,27,59,128,0.042322
Qwen/Qwen3-32B,c4,27,59,512,0.026785
Qwen/Qwen3-32B,c4,27,59,2048,0.006039
Qwen/Qwen3-32B,c4,27,60,128,0.065721
Qwen/Qwen3-32B,c4,27,60,512,0.036705
Qwen/Qwen3-32B,c4,27,60,2048,0.004728
Qwen/Qwen3-32B,c4,27,61,128,0.044147
Qwen/Qwen3-32B,c4,27,61,512,0.028083
Qwen/Qwen3-32B,c4,27,61,2048,0.004412
Qwen/Qwen3-32B,c4,27,62,128,0.068730
Qwen/Qwen3-32B,c4,27,62,512,0.038902
Qwen/Qwen3-32B,c4,27,62,2048,0.004307
Qwen/Qwen3-32B,c4,27,63,128,0.081165
Qwen/Qwen3-32B,c4,27,63,512,0.048787
Qwen/Qwen3-32B,c4,27,63,2048,0.008932
Qwen/Qwen3-32B,c4,28,0,128,0.039770
Qwen/Qwen3-32B,c4,28,0,512,0.023651
Qwen/Qwen3-32B,c4,28,0,2048,0.007905
Qwen/Qwen3-32B,c4,28,1,128,0.075396
Qwen/Qwen3-32B,c4,28,1,512,0.049565
Qwen/Qwen3-32B,c4,28,1,2048,0.015591
Qwen/Qwen3-32B,c4,28,2,128,0.022839
Qwen/Qwen3-32B,c4,28,2,512,0.009625
Qwen/Qwen3-32B,c4,28,2,2048,0.002583
Qwen/Qwen3-32B,c4,28,3,128,0.031635
Qwen/Qwen3-32B,c4,28,3,512,0.016260
Qwen/Qwen3-32B,c4,28,3,2048,0.006570
Qwen/Qwen3-32B,c4,28,4,128,0.090334
Qwen/Qwen3-32B,c4,28,4,512,0.050920
Qwen/Qwen3-32B,c4,28,4,2048,0.015013
Qwen/Qwen3-32B,c4,28,5,128,0.148572
Qwen/Qwen3-32B,c4,28,5,512,0.075378
Qwen/Qwen3-32B,c4,28,5,2048,0.017978
Qwen/Qwen3-32B,c4,28,6,128,0.054581
Qwen/Qwen3-32B,c4,28,6,512,0.020448
Qwen/Qwen3-32B,c4,28,6,2048,0.005859
Qwen/Qwen3-32B,c4,28,7,128,0.055634
Qwen/Qwen3-32B,c4,28,7,512,0.026420
Qwen/Qwen3-32B,c4,28,7,2048,0.007102
Qwen/Qwen3-32B,c4,28,8,128,0.027402
Qwen/Qwen3-32B,c4,28,8,512,0.013038
Qwen/Qwen3-32B,c4,28,8,2048,0.006603
Qwen/Qwen3-32B,c4,28,9,128,0.061016
Qwen/Qwen3-32B,c4,28,9,512,0.022842
Qwen/Qwen3-32B,c4,28,9,2048,0.005192
Qwen/Qwen3-32B,c4,28,10,128,0.017947
Qwen/Qwen3-32B,c4,28,10,512,0.007387
Qwen/Qwen3-32B,c4,28,10,2048,0.002551
Qwen/Qwen3-32B,c4,28,11,128,0.042553
Qwen/Qwen3-32B,c4,28,11,512,0.021523
Qwen/Qwen3-32B,c4,28,11,2048,0.009822
Qwen/Qwen3-32B,c4,28,12,128,0.091725
Qwen/Qwen3-32B,c4,28,12,512,0.035549
Qwen/Qwen3-32B,c4,28,12,2048,0.007153
Qwen/Qwen3-32B,c4,28,13,128,0.194123
Qwen/Qwen3-32B,c4,28,13,512,0.084622
Qwen/Qwen3-32B,c4,28,13,2048,0.022255
Qwen/Qwen3-32B,c4,28,14,128,0.020892
Qwen/Qwen3-32B,c4,28,14,512,0.008275
Qwen/Qwen3-32B,c4,28,14,2048,0.003631
Qwen/Qwen3-32B,c4,28,15,128,0.012729
Qwen/Qwen3-32B,c4,28,15,512,0.006969
Qwen/Qwen3-32B,c4,28,15,2048,0.001023
Qwen/Qwen3-32B,c4,28,16,128,0.034901
Qwen/Qwen3-32B,c4,28,16,512,0.021318
Qwen/Qwen3-32B,c4,28,16,2048,0.005051
Qwen/Qwen3-32B,c4,28,17,128,0.123556
Qwen/Qwen3-32B,c4,28,17,512,0.067009
Qwen/Qwen3-32B,c4,28,17,2048,0.019843
Qwen/Qwen3-32B,c4,28,18,128,0.002586
Qwen/Qwen3-32B,c4,28,18,512,0.001974
Qwen/Qwen3-32B,c4,28,18,2048,0.000670
Qwen/Qwen3-32B,c4,28,19,128,0.081368
Qwen/Qwen3-32B,c4,28,19,512,0.059972
Qwen/Qwen3-32B,c4,28,19,2048,0.016213
Qwen/Qwen3-32B,c4,28,20,128,0.019955
Qwen/Qwen3-32B,c4,28,20,512,0.014168
Qwen/Qwen3-32B,c4,28,20,2048,0.006100
Qwen/Qwen3-32B,c4,28,21,128,0.033020
Qwen/Qwen3-32B,c4,28,21,512,0.023868
Qwen/Qwen3-32B,c4,28,21,2048,0.008732
Qwen/Qwen3-32B,c4,28,22,128,0.024970
Qwen/Qwen3-32B,c4,28,22,512,0.018339
Qwen/Qwen3-32B,c4,28,22,2048,0.006558
Qwen/Qwen3-32B,c4,28,23,128,0.033522
Qwen/Qwen3-32B,c4,28,23,512,0.022054
Qwen/Qwen3-32B,c4,28,23,2048,0.007541
Qwen/Qwen3-32B,c4,28,24,128,0.037348
Qwen/Qwen3-32B,c4,28,24,512,0.020772
Qwen/Qwen3-32B,c4,28,24,2048,0.003272
Qwen/Qwen3-32B,c4,28,25,128,0.091311
Qwen/Qwen3-32B,c4,28,25,512,0.043419
Qwen/Qwen3-32B,c4,28,25,2048,0.009919
Qwen/Qwen3-32B,c4,28,26,128,0.128742
Qwen/Qwen3-32B,c4,28,26,512,0.062570
Qwen/Qwen3-32B,c4,28,26,2048,0.017790
Qwen/Qwen3-32B,c4,28,27,128,0.039881
Qwen/Qwen3-32B,c4,28,27,512,0.018497
Qwen/Qwen3-32B,c4,28,27,2048,0.003402
Qwen/Qwen3-32B,c4,28,28,128,0.051217
Qwen/Qwen3-32B,c4,28,28,512,0.026054
Qwen/Qwen3-32B,c4,28,28,2048,0.004795
Qwen/Qwen3-32B,c4,28,29,128,0.042308
Qwen/Qwen3-32B,c4,28,29,512,0.020438
Qwen/Qwen3-32B,c4,28,29,2048,0.004356
Qwen/Qwen3-32B,c4,28,30,128,0.032137
Qwen/Qwen3-32B,c4,28,30,512,0.012490
Qwen/Qwen3-32B,c4,28,30,2048,0.002478
Qwen/Qwen3-32B,c4,28,31,128,0.088671
Qwen/Qwen3-32B,c4,28,31,512,0.043501
Qwen/Qwen3-32B,c4,28,31,2048,0.012380
Qwen/Qwen3-32B,c4,28,32,128,0.052108
Qwen/Qwen3-32B,c4,28,32,512,0.016012
Qwen/Qwen3-32B,c4,28,32,2048,0.005226
Qwen/Qwen3-32B,c4,28,33,128,0.052469
Qwen/Qwen3-32B,c4,28,33,512,0.018763
Qwen/Qwen3-32B,c4,28,33,2048,0.007207
Qwen/Qwen3-32B,c4,28,34,128,0.001197
Qwen/Qwen3-32B,c4,28,34,512,0.000754
Qwen/Qwen3-32B,c4,28,34,2048,0.000393
Qwen/Qwen3-32B,c4,28,35,128,0.050825
Qwen/Qwen3-32B,c4,28,35,512,0.019291
Qwen/Qwen3-32B,c4,28,35,2048,0.004783
Qwen/Qwen3-32B,c4,28,36,128,0.015832
Qwen/Qwen3-32B,c4,28,36,512,0.005625
Qwen/Qwen3-32B,c4,28,36,2048,0.000931
Qwen/Qwen3-32B,c4,28,37,128,0.023342
Qwen/Qwen3-32B,c4,28,37,512,0.011177
Qwen/Qwen3-32B,c4,28,37,2048,0.005186
Qwen/Qwen3-32B,c4,28,38,128,0.030542
Qwen/Qwen3-32B,c4,28,38,512,0.019788
Qwen/Qwen3-32B,c4,28,38,2048,0.009644
Qwen/Qwen3-32B,c4,28,39,128,0.015203
Qwen/Qwen3-32B,c4,28,39,512,0.005491
Qwen/Qwen3-32B,c4,28,39,2048,0.001413
Qwen/Qwen3-32B,c4,28,40,128,0.120703
Qwen/Qwen3-32B,c4,28,40,512,0.053808
Qwen/Qwen3-32B,c4,28,40,2048,0.012639
Qwen/Qwen3-32B,c4,28,41,128,0.044883
Qwen/Qwen3-32B,c4,28,41,512,0.022371
Qwen/Qwen3-32B,c4,28,41,2048,0.005352
Qwen/Qwen3-32B,c4,28,42,128,0.062655
Qwen/Qwen3-32B,c4,28,42,512,0.023253
Qwen/Qwen3-32B,c4,28,42,2048,0.008871
Qwen/Qwen3-32B,c4,28,43,128,0.025002
Qwen/Qwen3-32B,c4,28,43,512,0.011238
Qwen/Qwen3-32B,c4,28,43,2048,0.001736
Qwen/Qwen3-32B,c4,28,44,128,0.021905
Qwen/Qwen3-32B,c4,28,44,512,0.016446
Qwen/Qwen3-32B,c4,28,44,2048,0.005102
Qwen/Qwen3-32B,c4,28,45,128,0.047175
Qwen/Qwen3-32B,c4,28,45,512,0.018486
Qwen/Qwen3-32B,c4,28,45,2048,0.004095
Qwen/Qwen3-32B,c4,28,46,128,0.038617
Qwen/Qwen3-32B,c4,28,46,512,0.021837
Qwen/Qwen3-32B,c4,28,46,2048,0.004986
Qwen/Qwen3-32B,c4,28,47,128,0.132242
Qwen/Qwen3-32B,c4,28,47,512,0.068104
Qwen/Qwen3-32B,c4,28,47,2048,0.014570
Qwen/Qwen3-32B,c4,28,48,128,0.003355
Qwen/Qwen3-32B,c4,28,48,512,0.002563
Qwen/Qwen3-32B,c4,28,48,2048,0.000965
Qwen/Qwen3-32B,c4,28,49,128,0.007707
Qwen/Qwen3-32B,c4,28,49,512,0.006061
Qwen/Qwen3-32B,c4,28,49,2048,0.001426
Qwen/Qwen3-32B,c4,28,50,128,0.003644
Qwen/Qwen3-32B,c4,28,50,512,0.002278
Qwen/Qwen3-32B,c4,28,50,2048,0.000658
Qwen/Qwen3-32B,c4,28,51,128,0.000546
Qwen/Qwen3-32B,c4,28,51,512,0.000321
Qwen/Qwen3-32B,c4,28,51,2048,0.000068
Qwen/Qwen3-32B,c4,28,52,128,0.005600
Qwen/Qwen3-32B,c4,28,52,512,0.002058
Qwen/Qwen3-32B,c4,28,52,2048,0.000388
Qwen/Qwen3-32B,c4,28,53,128,0.007424
Qwen/Qwen3-32B,c4,28,53,512,0.004258
Qwen/Qwen3-32B,c4,28,53,2048,0.001140
Qwen/Qwen3-32B,c4,28,54,128,0.024519
Qwen/Qwen3-32B,c4,28,54,512,0.011247
Qwen/Qwen3-32B,c4,28,54,2048,0.003843
Qwen/Qwen3-32B,c4,28,55,128,0.060797
Qwen/Qwen3-32B,c4,28,55,512,0.034819
Qwen/Qwen3-32B,c4,28,55,2048,0.010108
Qwen/Qwen3-32B,c4,28,56,128,0.040127
Qwen/Qwen3-32B,c4,28,56,512,0.022777
Qwen/Qwen3-32B,c4,28,56,2048,0.008237
Qwen/Qwen3-32B,c4,28,57,128,0.018206
Qwen/Qwen3-32B,c4,28,57,512,0.009340
Qwen/Qwen3-32B,c4,28,57,2048,0.004550
Qwen/Qwen3-32B,c4,28,58,128,0.063897
Qwen/Qwen3-32B,c4,28,58,512,0.029698
Qwen/Qwen3-32B,c4,28,58,2048,0.009245
Qwen/Qwen3-32B,c4,28,59,128,0.012648
Qwen/Qwen3-32B,c4,28,59,512,0.007384
Qwen/Qwen3-32B,c4,28,59,2048,0.004134
Qwen/Qwen3-32B,c4,28,60,128,0.063588
Qwen/Qwen3-32B,c4,28,60,512,0.026585
Qwen/Qwen3-32B,c4,28,60,2048,0.010856
Qwen/Qwen3-32B,c4,28,61,128,0.062884
Qwen/Qwen3-32B,c4,28,61,512,0.025865
Qwen/Qwen3-32B,c4,28,61,2048,0.008117
Qwen/Qwen3-32B,c4,28,62,128,0.062158
Qwen/Qwen3-32B,c4,28,62,512,0.027858
Qwen/Qwen3-32B,c4,28,62,2048,0.007610
Qwen/Qwen3-32B,c4,28,63,128,0.122357
Qwen/Qwen3-32B,c4,28,63,512,0.062402
Qwen/Qwen3-32B,c4,28,63,2048,0.023494
Qwen/Qwen3-32B,c4,29,0,128,0.044526
Qwen/Qwen3-32B,c4,29,0,512,0.022137
Qwen/Qwen3-32B,c4,29,0,2048,0.002811
Qwen/Qwen3-32B,c4,29,1,128,0.126448
Qwen/Qwen3-32B,c4,29,1,512,0.076656
Qwen/Qwen3-32B,c4,29,1,2048,0.020108
Qwen/Qwen3-32B,c4,29,2,128,0.026022
Qwen/Qwen3-32B,c4,29,2,512,0.015696
Qwen/Qwen3-32B,c4,29,2,2048,0.003608
Qwen/Qwen3-32B,c4,29,3,128,0.019991
Qwen/Qwen3-32B,c4,29,3,512,0.010092
Qwen/Qwen3-32B,c4,29,3,2048,0.001195
Qwen/Qwen3-32B,c4,29,4,128,0.059512
Qwen/Qwen3-32B,c4,29,4,512,0.031504
Qwen/Qwen3-32B,c4,29,4,2048,0.008476
Qwen/Qwen3-32B,c4,29,5,128,0.030435
Qwen/Qwen3-32B,c4,29,5,512,0.014848
Qwen/Qwen3-32B,c4,29,5,2048,0.001856
Qwen/Qwen3-32B,c4,29,6,128,0.047320
Qwen/Qwen3-32B,c4,29,6,512,0.023207
Qwen/Qwen3-32B,c4,29,6,2048,0.004557
Qwen/Qwen3-32B,c4,29,7,128,0.031462
Qwen/Qwen3-32B,c4,29,7,512,0.020183
Qwen/Qwen3-32B,c4,29,7,2048,0.002302
Qwen/Qwen3-32B,c4,29,8,128,0.022204
Qwen/Qwen3-32B,c4,29,8,512,0.016850
Qwen/Qwen3-32B,c4,29,8,2048,0.001309
Qwen/Qwen3-32B,c4,29,9,128,0.027300
Qwen/Qwen3-32B,c4,29,9,512,0.020710
Qwen/Qwen3-32B,c4,29,9,2048,0.001315
Qwen/Qwen3-32B,c4,29,10,128,0.027404
Qwen/Qwen3-32B,c4,29,10,512,0.018420
Qwen/Qwen3-32B,c4,29,10,2048,0.000958
Qwen/Qwen3-32B,c4,29,11,128,0.032962
Qwen/Qwen3-32B,c4,29,11,512,0.024410
Qwen/Qwen3-32B,c4,29,11,2048,0.001620
Qwen/Qwen3-32B,c4,29,12,128,0.036456
Qwen/Qwen3-32B,c4,29,12,512,0.026731
Qwen/Qwen3-32B,c4,29,12,2048,0.002180
Qwen/Qwen3-32B,c4,29,13,128,0.030414
Qwen/Qwen3-32B,c4,29,13,512,0.020581
Qwen/Qwen3-32B,c4,29,13,2048,0.001344
Qwen/Qwen3-32B,c4,29,14,128,0.054968
Qwen/Qwen3-32B,c4,29,14,512,0.037559
Qwen/Qwen3-32B,c4,29,14,2048,0.002182
Qwen/Qwen3-32B,c4,29,15,128,0.026054
Qwen/Qwen3-32B,c4,29,15,512,0.019532
Qwen/Qwen3-32B,c4,29,15,2048,0.001242
Qwen/Qwen3-32B,c4,29,16,128,0.039832
Qwen/Qwen3-32B,c4,29,16,512,0.019576
Qwen/Qwen3-32B,c4,29,16,2048,0.003275
Qwen/Qwen3-32B,c4,29,17,128,0.051178
Qwen/Qwen3-32B,c4,29,17,512,0.037998
Qwen/Qwen3-32B,c4,29,17,2048,0.007842
Qwen/Qwen3-32B,c4,29,18,128,0.031352
Qwen/Qwen3-32B,c4,29,18,512,0.017729
Qwen/Qwen3-32B,c4,29,18,2048,0.002221
Qwen/Qwen3-32B,c4,29,19,128,0.014196
Qwen/Qwen3-32B,c4,29,19,512,0.010630
Qwen/Qwen3-32B,c4,29,19,2048,0.002143
Qwen/Qwen3-32B,c4,29,20,128,0.027735
Qwen/Qwen3-32B,c4,29,20,512,0.018303
Qwen/Qwen3-32B,c4,29,20,2048,0.002865
Qwen/Qwen3-32B,c4,29,21,128,0.019683
Qwen/Qwen3-32B,c4,29,21,512,0.010768
Qwen/Qwen3-32B,c4,29,21,2048,0.001671
Qwen/Qwen3-32B,c4,29,22,128,0.041711
Qwen/Qwen3-32B,c4,29,22,512,0.032055
Qwen/Qwen3-32B,c4,29,22,2048,0.004193
Qwen/Qwen3-32B,c4,29,23,128,0.048425
Qwen/Qwen3-32B,c4,29,23,512,0.026962
Qwen/Qwen3-32B,c4,29,23,2048,0.004283
Qwen/Qwen3-32B,c4,29,24,128,0.037275
Qwen/Qwen3-32B,c4,29,24,512,0.018904
Qwen/Qwen3-32B,c4,29,24,2048,0.003158
Qwen/Qwen3-32B,c4,29,25,128,0.110938
Qwen/Qwen3-32B,c4,29,25,512,0.061490
Qwen/Qwen3-32B,c4,29,25,2048,0.009405
Qwen/Qwen3-32B,c4,29,26,128,0.055900
Qwen/Qwen3-32B,c4,29,26,512,0.028018
Qwen/Qwen3-32B,c4,29,26,2048,0.006446
Qwen/Qwen3-32B,c4,29,27,128,0.039111
Qwen/Qwen3-32B,c4,29,27,512,0.023673
Qwen/Qwen3-32B,c4,29,27,2048,0.002880
Qwen/Qwen3-32B,c4,29,28,128,0.168529
Qwen/Qwen3-32B,c4,29,28,512,0.093571
Qwen/Qwen3-32B,c4,29,28,2048,0.005434
Qwen/Qwen3-32B,c4,29,29,128,0.035550
Qwen/Qwen3-32B,c4,29,29,512,0.015437
Qwen/Qwen3-32B,c4,29,29,2048,0.004083
Qwen/Qwen3-32B,c4,29,30,128,0.008959
Qwen/Qwen3-32B,c4,29,30,512,0.004215
Qwen/Qwen3-32B,c4,29,30,2048,0.000532
Qwen/Qwen3-32B,c4,29,31,128,0.166037
Qwen/Qwen3-32B,c4,29,31,512,0.063160
Qwen/Qwen3-32B,c4,29,31,2048,0.005162
Qwen/Qwen3-32B,c4,29,32,128,0.041243
Qwen/Qwen3-32B,c4,29,32,512,0.023541
Qwen/Qwen3-32B,c4,29,32,2048,0.004146
Qwen/Qwen3-32B,c4,29,33,128,0.008240
Qwen/Qwen3-32B,c4,29,33,512,0.003956
Qwen/Qwen3-32B,c4,29,33,2048,0.001075
Qwen/Qwen3-32B,c4,29,34,128,0.002695
Qwen/Qwen3-32B,c4,29,34,512,0.001442
Qwen/Qwen3-32B,c4,29,34,2048,0.000190
Qwen/Qwen3-32B,c4,29,35,128,0.058031
Qwen/Qwen3-32B,c4,29,35,512,0.026183
Qwen/Qwen3-32B,c4,29,35,2048,0.005763
Qwen/Qwen3-32B,c4,29,36,128,0.027265
Qwen/Qwen3-32B,c4,29,36,512,0.011896
Qwen/Qwen3-32B,c4,29,36,2048,0.001893
Qwen/Qwen3-32B,c4,29,37,128,0.047854
Qwen/Qwen3-32B,c4,29,37,512,0.023152
Qwen/Qwen3-32B,c4,29,37,2048,0.005937
Qwen/Qwen3-32B,c4,29,38,128,0.013503
Qwen/Qwen3-32B,c4,29,38,512,0.006821
Qwen/Qwen3-32B,c4,29,38,2048,0.002049
Qwen/Qwen3-32B,c4,29,39,128,0.004424
Qwen/Qwen3-32B,c4,29,39,512,0.003926
Qwen/Qwen3-32B,c4,29,39,2048,0.002199
Qwen/Qwen3-32B,c4,29,40,128,0.039381
Qwen/Qwen3-32B,c4,29,40,512,0.022060
Qwen/Qwen3-32B,c4,29,40,2048,0.000500
Qwen/Qwen3-32B,c4,29,41,128,0.026568
Qwen/Qwen3-32B,c4,29,41,512,0.017050
Qwen/Qwen3-32B,c4,29,41,2048,0.000316
Qwen/Qwen3-32B,c4,29,42,128,0.023172
Qwen/Qwen3-32B,c4,29,42,512,0.018154
Qwen/Qwen3-32B,c4,29,42,2048,0.000435
Qwen/Qwen3-32B,c4,29,43,128,0.067573
Qwen/Qwen3-32B,c4,29,43,512,0.036131
Qwen/Qwen3-32B,c4,29,43,2048,0.000528
Qwen/Qwen3-32B,c4,29,44,128,0.018076
Qwen/Qwen3-32B,c4,29,44,512,0.013154
Qwen/Qwen3-32B,c4,29,44,2048,0.000244
Qwen/Qwen3-32B,c4,29,45,128,0.045515
Qwen/Qwen3-32B,c4,29,45,512,0.026054
Qwen/Qwen3-32B,c4,29,45,2048,0.000327
Qwen/Qwen3-32B,c4,29,46,128,0.025263
Qwen/Qwen3-32B,c4,29,46,512,0.012791
Qwen/Qwen3-32B,c4,29,46,2048,0.000335
Qwen/Qwen3-32B,c4,29,47,128,0.033580
Qwen/Qwen3-32B,c4,29,47,512,0.017339
Qwen/Qwen3-32B,c4,29,47,2048,0.000192
Qwen/Qwen3-32B,c4,29,48,128,0.021615
Qwen/Qwen3-32B,c4,29,48,512,0.009897
Qwen/Qwen3-32B,c4,29,48,2048,0.001848
Qwen/Qwen3-32B,c4,29,49,128,0.070454
Qwen/Qwen3-32B,c4,29,49,512,0.033884
Qwen/Qwen3-32B,c4,29,49,2048,0.005936
Qwen/Qwen3-32B,c4,29,50,128,0.035884
Qwen/Qwen3-32B,c4,29,50,512,0.015728
Qwen/Qwen3-32B,c4,29,50,2048,0.002922
Qwen/Qwen3-32B,c4,29,51,128,0.081574
Qwen/Qwen3-32B,c4,29,51,512,0.034061
Qwen/Qwen3-32B,c4,29,51,2048,0.007082
Qwen/Qwen3-32B,c4,29,52,128,0.027670
Qwen/Qwen3-32B,c4,29,52,512,0.018667
Qwen/Qwen3-32B,c4,29,52,2048,0.003322
Qwen/Qwen3-32B,c4,29,53,128,0.039386
Qwen/Qwen3-32B,c4,29,53,512,0.023749
Qwen/Qwen3-32B,c4,29,53,2048,0.003003
Qwen/Qwen3-32B,c4,29,54,128,0.036398
Qwen/Qwen3-32B,c4,29,54,512,0.017112
Qwen/Qwen3-32B,c4,29,54,2048,0.002030
Qwen/Qwen3-32B,c4,29,55,128,0.047651
Qwen/Qwen3-32B,c4,29,55,512,0.031361
Qwen/Qwen3-32B,c4,29,55,2048,0.004262
Qwen/Qwen3-32B,c4,29,56,128,0.052238
Qwen/Qwen3-32B,c4,29,56,512,0.031312
Qwen/Qwen3-32B,c4,29,56,2048,0.000380
Qwen/Qwen3-32B,c4,29,57,128,0.078374
Qwen/Qwen3-32B,c4,29,57,512,0.042702
Qwen/Qwen3-32B,c4,29,57,2048,0.000417
