model,refs,layer,head,window,beyond_mass
Qwen/Qwen3-8B,c4,5,4,128,0.459093
Qwen/Qwen3-8B,c4,5,4,512,0.368509
Qwen/Qwen3-8B,c4,5,4,2048,0.181703
Qwen/Qwen3-8B,c4,5,5,128,0.768494
Qwen/Qwen3-8B,c4,5,5,512,0.642827
Qwen/Qwen3-8B,c4,5,5,2048,0.334022
Qwen/Qwen3-8B,c4,5,6,128,0.484726
Qwen/Qwen3-8B,c4,5,6,512,0.407548
Qwen/Qwen3-8B,c4,5,6,2048,0.200730
Qwen/Qwen3-8B,c4,5,7,128,0.478650
Qwen/Qwen3-8B,c4,5,7,512,0.373087
Qwen/Qwen3-8B,c4,5,7,2048,0.147656
Qwen/Qwen3-8B,c4,5,8,128,0.013551
Qwen/Qwen3-8B,c4,5,8,512,0.005646
Qwen/Qwen3-8B,c4,5,8,2048,0.001256
Qwen/Qwen3-8B,c4,5,9,128,0.039912
Qwen/Qwen3-8B,c4,5,9,512,0.019907
Qwen/Qwen3-8B,c4,5,9,2048,0.005160
Qwen/Qwen3-8B,c4,5,10,128,0.636264
Qwen/Qwen3-8B,c4,5,10,512,0.544541
Qwen/Qwen3-8B,c4,5,10,2048,0.254415
Qwen/Qwen3-8B,c4,5,11,128,0.457642
Qwen/Qwen3-8B,c4,5,11,512,0.379236
Qwen/Qwen3-8B,c4,5,11,2048,0.187491
Qwen/Qwen3-8B,c4,5,12,128,0.423955
Qwen/Qwen3-8B,c4,5,12,512,0.299145
Qwen/Qwen3-8B,c4,5,12,2048,0.111562
Qwen/Qwen3-8B,c4,5,13,128,0.683853
Qwen/Qwen3-8B,c4,5,13,512,0.450657
Qwen/Qwen3-8B,c4,5,13,2048,0.175896
Qwen/Qwen3-8B,c4,5,14,128,0.436058
Qwen/Qwen3-8B,c4,5,14,512,0.267706
Qwen/Qwen3-8B,c4,5,14,2048,0.102230
Qwen/Qwen3-8B,c4,5,15,128,0.411380
Qwen/Qwen3-8B,c4,5,15,512,0.276186
Qwen/Qwen3-8B,c4,5,15,2048,0.108543
Qwen/Qwen3-8B,c4,5,16,128,0.350070
Qwen/Qwen3-8B,c4,5,16,512,0.290494
Qwen/Qwen3-8B,c4,5,16,2048,0.145646
Qwen/Qwen3-8B,c4,5,17,128,0.269361
Qwen/Qwen3-8B,c4,5,17,512,0.218361
Qwen/Qwen3-8B,c4,5,17,2048,0.104482
Qwen/Qwen3-8B,c4,5,18,128,0.441879
Qwen/Qwen3-8B,c4,5,18,512,0.369797
Qwen/Qwen3-8B,c4,5,18,2048,0.188444
Qwen/Qwen3-8B,c4,5,19,128,0.415861
Qwen/Qwen3-8B,c4,5,19,512,0.331915
Qwen/Qwen3-8B,c4,5,19,2048,0.158892
Qwen/Qwen3-8B,c4,5,20,128,0.444369
Qwen/Qwen3-8B,c4,5,20,512,0.366711
Qwen/Qwen3-8B,c4,5,20,2048,0.186267
Qwen/Qwen3-8B,c4,5,21,128,0.521398
Qwen/Qwen3-8B,c4,5,21,512,0.422388
Qwen/Qwen3-8B,c4,5,21,2048,0.216145
Qwen/Qwen3-8B,c4,5,22,128,0.460655
Qwen/Qwen3-8B,c4,5,22,512,0.361382
Qwen/Qwen3-8B,c4,5,22,2048,0.160196
Qwen/Qwen3-8B,c4,5,23,128,0.555055
Qwen/Qwen3-8B,c4,5,23,512,0.457128
Qwen/Qwen3-8B,c4,5,23,2048,0.234225
Qwen/Qwen3-8B,c4,5,24,128,0.686572
Qwen/Qwen3-8B,c4,5,24,512,0.558225
Qwen/Qwen3-8B,c4,5,24,2048,0.265268
Qwen/Qwen3-8B,c4,5,25,128,0.682945
Qwen/Qwen3-8B,c4,5,25,512,0.543686
Qwen/Qwen3-8B,c4,5,25,2048,0.243459
Qwen/Qwen3-8B,c4,5,26,128,0.736981
Qwen/Qwen3-8B,c4,5,26,512,0.609033
Qwen/Qwen3-8B,c4,5,26,2048,0.306398
Qwen/Qwen3-8B,c4,5,27,128,0.745086
Qwen/Qwen3-8B,c4,5,27,512,0.608484
Qwen/Qwen3-8B,c4,5,27,2048,0.286405
Qwen/Qwen3-8B,c4,5,28,128,0.336208
Qwen/Qwen3-8B,c4,5,28,512,0.131833
Qwen/Qwen3-8B,c4,5,28,2048,0.029888
Qwen/Qwen3-8B,c4,5,29,128,0.383244
Qwen/Qwen3-8B,c4,5,29,512,0.259324
Qwen/Qwen3-8B,c4,5,29,2048,0.094588
Qwen/Qwen3-8B,c4,5,30,128,0.390347
Qwen/Qwen3-8B,c4,5,30,512,0.308365
Qwen/Qwen3-8B,c4,5,30,2048,0.131940
Qwen/Qwen3-8B,c4,5,31,128,0.471184
Qwen/Qwen3-8B,c4,5,31,512,0.346244
Qwen/Qwen3-8B,c4,5,31,2048,0.154858
Qwen/Qwen3-8B,c4,6,0,128,0.228030
Qwen/Qwen3-8B,c4,6,0,512,0.159604
Qwen/Qwen3-8B,c4,6,0,2048,0.068716
Qwen/Qwen3-8B,c4,6,1,128,0.362555
Qwen/Qwen3-8B,c4,6,1,512,0.252435
Qwen/Qwen3-8B,c4,6,1,2048,0.106496
Qwen/Qwen3-8B,c4,6,2,128,0.282055
Qwen/Qwen3-8B,c4,6,2,512,0.208890
Qwen/Qwen3-8B,c4,6,2,2048,0.088589
Qwen/Qwen3-8B,c4,6,3,128,0.264509
Qwen/Qwen3-8B,c4,6,3,512,0.181077
Qwen/Qwen3-8B,c4,6,3,2048,0.072560
Qwen/Qwen3-8B,c4,6,4,128,0.414162
Qwen/Qwen3-8B,c4,6,4,512,0.296974
Qwen/Qwen3-8B,c4,6,4,2048,0.116953
Qwen/Qwen3-8B,c4,6,5,128,0.420883
Qwen/Qwen3-8B,c4,6,5,512,0.221333
Qwen/Qwen3-8B,c4,6,5,2048,0.056398
Qwen/Qwen3-8B,c4,6,6,128,0.607631
Qwen/Qwen3-8B,c4,6,6,512,0.369393
Qwen/Qwen3-8B,c4,6,6,2048,0.119300
Qwen/Qwen3-8B,c4,6,7,128,0.541046
Qwen/Qwen3-8B,c4,6,7,512,0.308762
Qwen/Qwen3-8B,c4,6,7,2048,0.089996
Qwen/Qwen3-8B,c4,6,8,128,0.365896
Qwen/Qwen3-8B,c4,6,8,512,0.174605
Qwen/Qwen3-8B,c4,6,8,2048,0.055198
Qwen/Qwen3-8B,c4,6,9,128,0.265506
Qwen/Qwen3-8B,c4,6,9,512,0.154768
Qwen/Qwen3-8B,c4,6,9,2048,0.036057
Qwen/Qwen3-8B,c4,6,10,128,0.333971
Qwen/Qwen3-8B,c4,6,10,512,0.158972
Qwen/Qwen3-8B,c4,6,10,2048,0.039872
Qwen/Qwen3-8B,c4,6,11,128,0.267404
Qwen/Qwen3-8B,c4,6,11,512,0.156605
Qwen/Qwen3-8B,c4,6,11,2048,0.061251
Qwen/Qwen3-8B,c4,6,12,128,0.573707
Qwen/Qwen3-8B,c4,6,12,512,0.349649
Qwen/Qwen3-8B,c4,6,12,2048,0.096013
Qwen/Qwen3-8B,c4,6,13,128,0.564609
Qwen/Qwen3-8B,c4,6,13,512,0.438983
Qwen/Qwen3-8B,c4,6,13,2048,0.194375
Qwen/Qwen3-8B,c4,6,14,128,0.469349
Qwen/Qwen3-8B,c4,6,14,512,0.354935
Qwen/Qwen3-8B,c4,6,14,2048,0.155186
Qwen/Qwen3-8B,c4,6,15,128,0.259140
Qwen/Qwen3-8B,c4,6,15,512,0.186063
Qwen/Qwen3-8B,c4,6,15,2048,0.072829
Qwen/Qwen3-8B,c4,6,16,128,0.369652
Qwen/Qwen3-8B,c4,6,16,512,0.275177
Qwen/Qwen3-8B,c4,6,16,2048,0.130648
Qwen/Qwen3-8B,c4,6,17,128,0.212648
Qwen/Qwen3-8B,c4,6,17,512,0.154736
Qwen/Qwen3-8B,c4,6,17,2048,0.076029
Qwen/Qwen3-8B,c4,6,18,128,0.419824
Qwen/Qwen3-8B,c4,6,18,512,0.297906
Qwen/Qwen3-8B,c4,6,18,2048,0.121469
Qwen/Qwen3-8B,c4,6,19,128,0.310687
Qwen/Qwen3-8B,c4,6,19,512,0.236117
Qwen/Qwen3-8B,c4,6,19,2048,0.117117
Qwen/Qwen3-8B,c4,6,20,128,0.199149
Qwen/Qwen3-8B,c4,6,20,512,0.131491
Qwen/Qwen3-8B,c4,6,20,2048,0.048768
Qwen/Qwen3-8B,c4,6,21,128,0.215078
Qwen/Qwen3-8B,c4,6,21,512,0.140564
Qwen/Qwen3-8B,c4,6,21,2048,0.053158
Qwen/Qwen3-8B,c4,6,22,128,0.280875
Qwen/Qwen3-8B,c4,6,22,512,0.179272
Qwen/Qwen3-8B,c4,6,22,2048,0.066803
Qwen/Qwen3-8B,c4,6,23,128,0.121243
Qwen/Qwen3-8B,c4,6,23,512,0.081036
Qwen/Qwen3-8B,c4,6,23,2048,0.025467
Qwen/Qwen3-8B,c4,6,24,128,0.291124
Qwen/Qwen3-8B,c4,6,24,512,0.202460
Qwen/Qwen3-8B,c4,6,24,2048,0.097491
Qwen/Qwen3-8B,c4,6,25,128,0.451682
Qwen/Qwen3-8B,c4,6,25,512,0.273045
Qwen/Qwen3-8B,c4,6,25,2048,0.097729
Qwen/Qwen3-8B,c4,6,26,128,0.279630
Qwen/Qwen3-8B,c4,6,26,512,0.181921
Qwen/Qwen3-8B,c4,6,26,2048,0.067476
Qwen/Qwen3-8B,c4,6,27,128,0.407674
Qwen/Qwen3-8B,c4,6,27,512,0.288918
Qwen/Qwen3-8B,c4,6,27,2048,0.125339
Qwen/Qwen3-8B,c4,6,28,128,0.461633
Qwen/Qwen3-8B,c4,6,28,512,0.296936
Qwen/Qwen3-8B,c4,6,28,2048,0.101860
Qwen/Qwen3-8B,c4,6,29,128,0.380656
Qwen/Qwen3-8B,c4,6,29,512,0.278880
Qwen/Qwen3-8B,c4,6,29,2048,0.116790
Qwen/Qwen3-8B,c4,6,30,128,0.438641
Qwen/Qwen3-8B,c4,6,30,512,0.278989
Qwen/Qwen3-8B,c4,6,30,2048,0.086827
Qwen/Qwen3-8B,c4,6,31,128,0.544896
Qwen/Qwen3-8B,c4,6,31,512,0.415611
Qwen/Qwen3-8B,c4,6,31,2048,0.181467
Qwen/Qwen3-8B,c4,7,0,128,0.041008
Qwen/Qwen3-8B,c4,7,0,512,0.026027
Qwen/Qwen3-8B,c4,7,0,2048,0.005863
Qwen/Qwen3-8B,c4,7,1,128,0.203069
Qwen/Qwen3-8B,c4,7,1,512,0.057789
Qwen/Qwen3-8B,c4,7,1,2048,0.007999
Qwen/Qwen3-8B,c4,7,2,128,0.207839
Qwen/Qwen3-8B,c4,7,2,512,0.123504
Qwen/Qwen3-8B,c4,7,2,2048,0.024353
Qwen/Qwen3-8B,c4,7,3,128,0.354913
Qwen/Qwen3-8B,c4,7,3,512,0.186755
Qwen/Qwen3-8B,c4,7,3,2048,0.041210
Qwen/Qwen3-8B,c4,7,4,128,0.007545
Qwen/Qwen3-8B,c4,7,4,512,0.007347
Qwen/Qwen3-8B,c4,7,4,2048,0.007007
Qwen/Qwen3-8B,c4,7,5,128,0.068220
Qwen/Qwen3-8B,c4,7,5,512,0.015746
Qwen/Qwen3-8B,c4,7,5,2048,0.000834
Qwen/Qwen3-8B,c4,7,6,128,0.026780
Qwen/Qwen3-8B,c4,7,6,512,0.019019
Qwen/Qwen3-8B,c4,7,6,2048,0.006477
Qwen/Qwen3-8B,c4,7,7,128,0.117633
Qwen/Qwen3-8B,c4,7,7,512,0.091880
Qwen/Qwen3-8B,c4,7,7,2048,0.026853
Qwen/Qwen3-8B,c4,7,8,128,0.035492
Qwen/Qwen3-8B,c4,7,8,512,0.024682
Qwen/Qwen3-8B,c4,7,8,2048,0.005262
Qwen/Qwen3-8B,c4,7,9,128,0.027197
Qwen/Qwen3-8B,c4,7,9,512,0.014828
Qwen/Qwen3-8B,c4,7,9,2048,0.004801
Qwen/Qwen3-8B,c4,7,10,128,0.042366
Qwen/Qwen3-8B,c4,7,10,512,0.027073
Qwen/Qwen3-8B,c4,7,10,2048,0.009102
Qwen/Qwen3-8B,c4,7,11,128,0.092179
Qwen/Qwen3-8B,c4,7,11,512,0.058350
Qwen/Qwen3-8B,c4,7,11,2048,0.014871
Qwen/Qwen3-8B,c4,7,12,128,0.013382
Qwen/Qwen3-8B,c4,7,12,512,0.004827
Qwen/Qwen3-8B,c4,7,12,2048,0.000344
Qwen/Qwen3-8B,c4,7,13,128,0.021656
Qwen/Qwen3-8B,c4,7,13,512,0.015024
Qwen/Qwen3-8B,c4,7,13,2048,0.002856
Qwen/Qwen3-8B,c4,7,14,128,0.009686
Qwen/Qwen3-8B,c4,7,14,512,0.004751
Qwen/Qwen3-8B,c4,7,14,2048,0.000825
Qwen/Qwen3-8B,c4,7,15,128,0.007631
Qwen/Qwen3-8B,c4,7,15,512,0.004190
Qwen/Qwen3-8B,c4,7,15,2048,0.000926
Qwen/Qwen3-8B,c4,7,16,128,0.045980
Qwen/Qwen3-8B,c4,7,16,512,0.030168
Qwen/Qwen3-8B,c4,7,16,2048,0.004823
Qwen/Qwen3-8B,c4,7,17,128,0.026687
Qwen/Qwen3-8B,c4,7,17,512,0.018141
Qwen/Qwen3-8B,c4,7,17,2048,0.002847
Qwen/Qwen3-8B,c4,7,18,128,0.044936
Qwen/Qwen3-8B,c4,7,18,512,0.029676
Qwen/Qwen3-8B,c4,7,18,2048,0.005941
Qwen/Qwen3-8B,c4,7,19,128,0.029631
Qwen/Qwen3-8B,c4,7,19,512,0.020893
Qwen/Qwen3-8B,c4,7,19,2048,0.003660
Qwen/Qwen3-8B,c4,7,20,128,0.093603
Qwen/Qwen3-8B,c4,7,20,512,0.054451
Qwen/Qwen3-8B,c4,7,20,2048,0.010712
Qwen/Qwen3-8B,c4,7,21,128,0.093276
Qwen/Qwen3-8B,c4,7,21,512,0.057581
Qwen/Qwen3-8B,c4,7,21,2048,0.014773
Qwen/Qwen3-8B,c4,7,22,128,0.149403
Qwen/Qwen3-8B,c4,7,22,512,0.072198
Qwen/Qwen3-8B,c4,7,22,2048,0.016586
Qwen/Qwen3-8B,c4,7,23,128,0.096621
Qwen/Qwen3-8B,c4,7,23,512,0.041724
Qwen/Qwen3-8B,c4,7,23,2048,0.008288
Qwen/Qwen3-8B,c4,7,24,128,0.030494
Qwen/Qwen3-8B,c4,7,24,512,0.019375
Qwen/Qwen3-8B,c4,7,24,2048,0.003163
Qwen/Qwen3-8B,c4,7,25,128,0.039382
Qwen/Qwen3-8B,c4,7,25,512,0.023806
Qwen/Qwen3-8B,c4,7,25,2048,0.003670
Qwen/Qwen3-8B,c4,7,26,128,0.083848
Qwen/Qwen3-8B,c4,7,26,512,0.051455
Qwen/Qwen3-8B,c4,7,26,2048,0.006064
Qwen/Qwen3-8B,c4,7,27,128,0.026590
Qwen/Qwen3-8B,c4,7,27,512,0.018424
Qwen/Qwen3-8B,c4,7,27,2048,0.003997
Qwen/Qwen3-8B,c4,7,28,128,0.035412
Qwen/Qwen3-8B,c4,7,28,512,0.024349
Qwen/Qwen3-8B,c4,7,28,2048,0.006674
Qwen/Qwen3-8B,c4,7,29,128,0.041862
Qwen/Qwen3-8B,c4,7,29,512,0.027451
Qwen/Qwen3-8B,c4,7,29,2048,0.008866
Qwen/Qwen3-8B,c4,7,30,128,0.030446
Qwen/Qwen3-8B,c4,7,30,512,0.020800
Qwen/Qwen3-8B,c4,7,30,2048,0.005543
Qwen/Qwen3-8B,c4,7,31,128,0.032535
Qwen/Qwen3-8B,c4,7,31,512,0.020898
Qwen/Qwen3-8B,c4,7,31,2048,0.004517
Qwen/Qwen3-8B,c4,8,0,128,0.051739
Qwen/Qwen3-8B,c4,8,0,512,0.023174
Qwen/Qwen3-8B,c4,8,0,2048,0.015210
Qwen/Qwen3-8B,c4,8,1,128,0.042650
Qwen/Qwen3-8B,c4,8,1,512,0.021180
Qwen/Qwen3-8B,c4,8,1,2048,0.011927
Qwen/Qwen3-8B,c4,8,2,128,0.108436
Qwen/Qwen3-8B,c4,8,2,512,0.040132
Qwen/Qwen3-8B,c4,8,2,2048,0.014378
Qwen/Qwen3-8B,c4,8,3,128,0.079046
Qwen/Qwen3-8B,c4,8,3,512,0.038057
Qwen/Qwen3-8B,c4,8,3,2048,0.014485
Qwen/Qwen3-8B,c4,8,4,128,0.311729
Qwen/Qwen3-8B,c4,8,4,512,0.124297
Qwen/Qwen3-8B,c4,8,4,2048,0.043056
Qwen/Qwen3-8B,c4,8,5,128,0.082388
Qwen/Qwen3-8B,c4,8,5,512,0.038881
Qwen/Qwen3-8B,c4,8,5,2048,0.014838
Qwen/Qwen3-8B,c4,8,6,128,0.124174
Qwen/Qwen3-8B,c4,8,6,512,0.049747
Qwen/Qwen3-8B,c4,8,6,2048,0.020378
Qwen/Qwen3-8B,c4,8,7,128,0.249122
Qwen/Qwen3-8B,c4,8,7,512,0.129731
Qwen/Qwen3-8B,c4,8,7,2048,0.051752
Qwen/Qwen3-8B,c4,8,8,128,0.047628
Qwen/Qwen3-8B,c4,8,8,512,0.018078
Qwen/Qwen3-8B,c4,8,8,2048,0.009917
Qwen/Qwen3-8B,c4,8,9,128,0.022282
Qwen/Qwen3-8B,c4,8,9,512,0.009233
Qwen/Qwen3-8B,c4,8,9,2048,0.005887
Qwen/Qwen3-8B,c4,8,10,128,0.029879
Qwen/Qwen3-8B,c4,8,10,512,0.013129
Qwen/Qwen3-8B,c4,8,10,2048,0.007746
Qwen/Qwen3-8B,c4,8,11,128,0.038798
Qwen/Qwen3-8B,c4,8,11,512,0.016932
Qwen/Qwen3-8B,c4,8,11,2048,0.010501
Qwen/Qwen3-8B,c4,8,12,128,0.043161
Qwen/Qwen3-8B,c4,8,12,512,0.018699
Qwen/Qwen3-8B,c4,8,12,2048,0.011633
Qwen/Qwen3-8B,c4,8,13,128,0.047661
Qwen/Qwen3-8B,c4,8,13,512,0.021063
Qwen/Qwen3-8B,c4,8,13,2048,0.009254
Qwen/Qwen3-8B,c4,8,14,128,0.046933
Qwen/Qwen3-8B,c4,8,14,512,0.023528
Qwen/Qwen3-8B,c4,8,14,2048,0.011829
Qwen/Qwen3-8B,c4,8,15,128,0.065356
Qwen/Qwen3-8B,c4,8,15,512,0.033808
Qwen/Qwen3-8B,c4,8,15,2048,0.012797
Qwen/Qwen3-8B,c4,8,16,128,0.227859
Qwen/Qwen3-8B,c4,8,16,512,0.138973
Qwen/Qwen3-8B,c4,8,16,2048,0.035262
Qwen/Qwen3-8B,c4,8,17,128,0.147177
Qwen/Qwen3-8B,c4,8,17,512,0.076231
Qwen/Qwen3-8B,c4,8,17,2048,0.020099
Qwen/Qwen3-8B,c4,8,18,128,0.233955
Qwen/Qwen3-8B,c4,8,18,512,0.130827
Qwen/Qwen3-8B,c4,8,18,2048,0.032176
Qwen/Qwen3-8B,c4,8,19,128,0.266011
Qwen/Qwen3-8B,c4,8,19,512,0.139653
Qwen/Qwen3-8B,c4,8,19,2048,0.035187
Qwen/Qwen3-8B,c4,8,20,128,0.048725
Qwen/Qwen3-8B,c4,8,20,512,0.022869
Qwen/Qwen3-8B,c4,8,20,2048,0.009886
Qwen/Qwen3-8B,c4,8,21,128,0.020028
Qwen/Qwen3-8B,c4,8,21,512,0.011743
Qwen/Qwen3-8B,c4,8,21,2048,0.004896
Qwen/Qwen3-8B,c4,8,22,128,0.059584
Qwen/Qwen3-8B,c4,8,22,512,0.030614
Qwen/Qwen3-8B,c4,8,22,2048,0.010387
Qwen/Qwen3-8B,c4,8,23,128,0.099762
Qwen/Qwen3-8B,c4,8,23,512,0.045168
Qwen/Qwen3-8B,c4,8,23,2048,0.005187
Qwen/Qwen3-8B,c4,8,24,128,0.055010
Qwen/Qwen3-8B,c4,8,24,512,0.027318
Qwen/Qwen3-8B,c4,8,24,2048,0.012383
Qwen/Qwen3-8B,c4,8,25,128,0.106515
Qwen/Qwen3-8B,c4,8,25,512,0.058405
Qwen/Qwen3-8B,c4,8,25,2048,0.022569
Qwen/Qwen3-8B,c4,8,26,128,0.439212
Qwen/Qwen3-8B,c4,8,26,512,0.236042
Qwen/Qwen3-8B,c4,8,26,2048,0.056665
Qwen/Qwen3-8B,c4,8,27,128,0.122163
Qwen/Qwen3-8B,c4,8,27,512,0.035238
Qwen/Qwen3-8B,c4,8,27,2048,0.009935
Qwen/Qwen3-8B,c4,8,28,128,0.191949
Qwen/Qwen3-8B,c4,8,28,512,0.101356
Qwen/Qwen3-8B,c4,8,28,2048,0.040273
Qwen/Qwen3-8B,c4,8,29,128,0.128119
Qwen/Qwen3-8B,c4,8,29,512,0.054067
Qwen/Qwen3-8B,c4,8,29,2048,0.022480
Qwen/Qwen3-8B,c4,8,30,128,0.069697
Qwen/Qwen3-8B,c4,8,30,512,0.040020
Qwen/Qwen3-8B,c4,8,30,2048,0.021141
Qwen/Qwen3-8B,c4,8,31,128,0.062579
Qwen/Qwen3-8B,c4,8,31,512,0.034002
Qwen/Qwen3-8B,c4,8,31,2048,0.013286
Qwen/Qwen3-8B,c4,9,0,128,0.085161
Qwen/Qwen3-8B,c4,9,0,512,0.031462
Qwen/Qwen3-8B,c4,9,0,2048,0.009633
Qwen/Qwen3-8B,c4,9,1,128,0.052148
Qwen/Qwen3-8B,c4,9,1,512,0.027985
Qwen/Qwen3-8B,c4,9,1,2048,0.014156
Qwen/Qwen3-8B,c4,9,2,128,0.084271
Qwen/Qwen3-8B,c4,9,2,512,0.050320
Qwen/Qwen3-8B,c4,9,2,2048,0.018461
Qwen/Qwen3-8B,c4,9,3,128,0.052697
Qwen/Qwen3-8B,c4,9,3,512,0.026864
Qwen/Qwen3-8B,c4,9,3,2048,0.014510
Qwen/Qwen3-8B,c4,9,4,128,0.047389
Qwen/Qwen3-8B,c4,9,4,512,0.028456
Qwen/Qwen3-8B,c4,9,4,2048,0.010859
Qwen/Qwen3-8B,c4,9,5,128,0.031921
Qwen/Qwen3-8B,c4,9,5,512,0.022834
Qwen/Qwen3-8B,c4,9,5,2048,0.009020
Qwen/Qwen3-8B,c4,9,6,128,0.033851
Qwen/Qwen3-8B,c4,9,6,512,0.023127
Qwen/Qwen3-8B,c4,9,6,2048,0.008583
Qwen/Qwen3-8B,c4,9,7,128,0.034322
Qwen/Qwen3-8B,c4,9,7,512,0.025775
Qwen/Qwen3-8B,c4,9,7,2048,0.008492
Qwen/Qwen3-8B,c4,9,8,128,0.073134
Qwen/Qwen3-8B,c4,9,8,512,0.042193
Qwen/Qwen3-8B,c4,9,8,2048,0.010945
Qwen/Qwen3-8B,c4,9,9,128,0.035285
Qwen/Qwen3-8B,c4,9,9,512,0.017550
Qwen/Qwen3-8B,c4,9,9,2048,0.003291
Qwen/Qwen3-8B,c4,9,10,128,0.112969
Qwen/Qwen3-8B,c4,9,10,512,0.054286
Qwen/Qwen3-8B,c4,9,10,2048,0.013980
Qwen/Qwen3-8B,c4,9,11,128,0.075748
Qwen/Qwen3-8B,c4,9,11,512,0.038900
Qwen/Qwen3-8B,c4,9,11,2048,0.013238
Qwen/Qwen3-8B,c4,9,12,128,0.099896
Qwen/Qwen3-8B,c4,9,12,512,0.055547
Qwen/Qwen3-8B,c4,9,12,2048,0.016571
Qwen/Qwen3-8B,c4,9,13,128,0.267843
Qwen/Qwen3-8B,c4,9,13,512,0.136230
Qwen/Qwen3-8B,c4,9,13,2048,0.041406
Qwen/Qwen3-8B,c4,9,14,128,0.324111
Qwen/Qwen3-8B,c4,9,14,512,0.135941
Qwen/Qwen3-8B,c4,9,14,2048,0.041361
Qwen/Qwen3-8B,c4,9,15,128,0.088900
Qwen/Qwen3-8B,c4,9,15,512,0.032737
Qwen/Qwen3-8B,c4,9,15,2048,0.012173
Qwen/Qwen3-8B,c4,9,16,128,0.061260
Qwen/Qwen3-8B,c4,9,16,512,0.008574
Qwen/Qwen3-8B,c4,9,16,2048,0.001785
Qwen/Qwen3-8B,c4,9,17,128,0.257979
Qwen/Qwen3-8B,c4,9,17,512,0.136753
Qwen/Qwen3-8B,c4,9,17,2048,0.030474
Qwen/Qwen3-8B,c4,9,18,128,0.380604
Qwen/Qwen3-8B,c4,9,18,512,0.166547
Qwen/Qwen3-8B,c4,9,18,2048,0.005811
Qwen/Qwen3-8B,c4,9,19,128,0.097721
Qwen/Qwen3-8B,c4,9,19,512,0.106026
Qwen/Qwen3-8B,c4,9,19,2048,0.078552
Qwen/Qwen3-8B,c4,9,20,128,0.329173
Qwen/Qwen3-8B,c4,9,20,512,0.191198
Qwen/Qwen3-8B,c4,9,20,2048,0.066316
Qwen/Qwen3-8B,c4,9,21,128,0.075559
Qwen/Qwen3-8B,c4,9,21,512,0.038075
Qwen/Qwen3-8B,c4,9,21,2048,0.012034
Qwen/Qwen3-8B,c4,9,22,128,0.131724
Qwen/Qwen3-8B,c4,9,22,512,0.062742
Qwen/Qwen3-8B,c4,9,22,2048,0.025162
Qwen/Qwen3-8B,c4,9,23,128,0.182443
Qwen/Qwen3-8B,c4,9,23,512,0.081727
Qwen/Qwen3-8B,c4,9,23,2048,0.029398
Qwen/Qwen3-8B,c4,9,24,128,0.099355
Qwen/Qwen3-8B,c4,9,24,512,0.056404
Qwen/Qwen3-8B,c4,9,24,2048,0.014271
Qwen/Qwen3-8B,c4,9,25,128,0.142598
Qwen/Qwen3-8B,c4,9,25,512,0.061659
Qwen/Qwen3-8B,c4,9,25,2048,0.015724
Qwen/Qwen3-8B,c4,9,26,128,0.405735
Qwen/Qwen3-8B,c4,9,26,512,0.219548
Qwen/Qwen3-8B,c4,9,26,2048,0.046078
Qwen/Qwen3-8B,c4,9,27,128,0.251344
Qwen/Qwen3-8B,c4,9,27,512,0.146983
Qwen/Qwen3-8B,c4,9,27,2048,0.033923
Qwen/Qwen3-8B,c4,9,28,128,0.017851
Qwen/Qwen3-8B,c4,9,28,512,0.009495
Qwen/Qwen3-8B,c4,9,28,2048,0.002936
Qwen/Qwen3-8B,c4,9,29,128,0.137977
Qwen/Qwen3-8B,c4,9,29,512,0.075346
Qwen/Qwen3-8B,c4,9,29,2048,0.021111
Qwen/Qwen3-8B,c4,9,30,128,0.010834
Qwen/Qwen3-8B,c4,9,30,512,0.009904
Qwen/Qwen3-8B,c4,9,30,2048,0.005388
Qwen/Qwen3-8B,c4,9,31,128,0.031910
Qwen/Qwen3-8B,c4,9,31,512,0.017965
Qwen/Qwen3-8B,c4,9,31,2048,0.005422
Qwen/Qwen3-8B,c4,10,0,128,0.021437
Qwen/Qwen3-8B,c4,10,0,512,0.006983
Qwen/Qwen3-8B,c4,10,0,2048,0.000066
Qwen/Qwen3-8B,c4,10,1,128,0.055142
Qwen/Qwen3-8B,c4,10,1,512,0.020057
Qwen/Qwen3-8B,c4,10,1,2048,0.000193
Qwen/Qwen3-8B,c4,10,2,128,0.040735
Qwen/Qwen3-8B,c4,10,2,512,0.013093
Qwen/Qwen3-8B,c4,10,2,2048,0.000110
Qwen/Qwen3-8B,c4,10,3,128,0.022539
Qwen/Qwen3-8B,c4,10,3,512,0.006949
Qwen/Qwen3-8B,c4,10,3,2048,0.000061
Qwen/Qwen3-8B,c4,10,4,128,0.049417
Qwen/Qwen3-8B,c4,10,4,512,0.017878
Qwen/Qwen3-8B,c4,10,4,2048,0.000915
Qwen/Qwen3-8B,c4,10,5,128,0.034628
Qwen/Qwen3-8B,c4,10,5,512,0.013173
Qwen/Qwen3-8B,c4,10,5,2048,0.000660
Qwen/Qwen3-8B,c4,10,6,128,0.060547
Qwen/Qwen3-8B,c4,10,6,512,0.024973
Qwen/Qwen3-8B,c4,10,6,2048,0.001032
Qwen/Qwen3-8B,c4,10,7,128,0.072968
Qwen/Qwen3-8B,c4,10,7,512,0.021152
Qwen/Qwen3-8B,c4,10,7,2048,0.001160
Qwen/Qwen3-8B,c4,10,8,128,0.108229
