model,refs,layer,head,window,beyond_mass
Qwen/Qwen3-8B,cnndm,9,17,2048,0.039254
Qwen/Qwen3-8B,cnndm,9,18,128,0.444436
Qwen/Qwen3-8B,cnndm,9,18,512,0.217147
Qwen/Qwen3-8B,cnndm,9,18,2048,0.009566
Qwen/Qwen3-8B,cnndm,9,19,128,0.129435
Qwen/Qwen3-8B,cnndm,9,19,512,0.137828
Qwen/Qwen3-8B,cnndm,9,19,2048,0.097838
Qwen/Qwen3-8B,cnndm,9,20,128,0.347751
Qwen/Qwen3-8B,cnndm,9,20,512,0.182705
Qwen/Qwen3-8B,cnndm,9,20,2048,0.055407
Qwen/Qwen3-8B,cnndm,9,21,128,0.109978
Qwen/Qwen3-8B,cnndm,9,21,512,0.060816
Qwen/Qwen3-8B,cnndm,9,21,2048,0.014528
Qwen/Qwen3-8B,cnndm,9,22,128,0.154890
Qwen/Qwen3-8B,cnndm,9,22,512,0.067022
Qwen/Qwen3-8B,cnndm,9,22,2048,0.028356
Qwen/Qwen3-8B,cnndm,9,23,128,0.219176
Qwen/Qwen3-8B,cnndm,9,23,512,0.092874
Qwen/Qwen3-8B,cnndm,9,23,2048,0.028280
Qwen/Qwen3-8B,cnndm,9,24,128,0.105138
Qwen/Qwen3-8B,cnndm,9,24,512,0.063250
Qwen/Qwen3-8B,cnndm,9,24,2048,0.019147
Qwen/Qwen3-8B,cnndm,9,25,128,0.141834
Qwen/Qwen3-8B,cnndm,9,25,512,0.058408
Qwen/Qwen3-8B,cnndm,9,25,2048,0.012538
Qwen/Qwen3-8B,cnndm,9,26,128,0.434243
Qwen/Qwen3-8B,cnndm,9,26,512,0.243255
Qwen/Qwen3-8B,cnndm,9,26,2048,0.055565
Qwen/Qwen3-8B,cnndm,9,27,128,0.262246
Qwen/Qwen3-8B,cnndm,9,27,512,0.141069
Qwen/Qwen3-8B,cnndm,9,27,2048,0.032630
Qwen/Qwen3-8B,cnndm,9,28,128,0.013995
Qwen/Qwen3-8B,cnndm,9,28,512,0.006876
Qwen/Qwen3-8B,cnndm,9,28,2048,0.001834
Qwen/Qwen3-8B,cnndm,9,29,128,0.131655
Qwen/Qwen3-8B,cnndm,9,29,512,0.079993
Qwen/Qwen3-8B,cnndm,9,29,2048,0.031276
Qwen/Qwen3-8B,cnndm,9,30,128,0.010819
Qwen/Qwen3-8B,cnndm,9,30,512,0.009858
Qwen/Qwen3-8B,cnndm,9,30,2048,0.005588
Qwen/Qwen3-8B,cnndm,9,31,128,0.024204
Qwen/Qwen3-8B,cnndm,9,31,512,0.014412
Qwen/Qwen3-8B,cnndm,9,31,2048,0.004816
Qwen/Qwen3-8B,cnndm,10,0,128,0.023275
Qwen/Qwen3-8B,cnndm,10,0,512,0.007269
Qwen/Qwen3-8B,cnndm,10,0,2048,0.000067
Qwen/Qwen3-8B,cnndm,10,1,128,0.058081
Qwen/Qwen3-8B,cnndm,10,1,512,0.018574
Qwen/Qwen3-8B,cnndm,10,1,2048,0.000183
Qwen/Qwen3-8B,cnndm,10,2,128,0.046343
Qwen/Qwen3-8B,cnndm,10,2,512,0.014200
Qwen/Qwen3-8B,cnndm,10,2,2048,0.000118
Qwen/Qwen3-8B,cnndm,10,3,128,0.025773
Qwen/Qwen3-8B,cnndm,10,3,512,0.007940
Qwen/Qwen3-8B,cnndm,10,3,2048,0.000072
Qwen/Qwen3-8B,cnndm,10,4,128,0.060321
Qwen/Qwen3-8B,cnndm,10,4,512,0.021614
Qwen/Qwen3-8B,cnndm,10,4,2048,0.000900
Qwen/Qwen3-8B,cnndm,10,5,128,0.048088
Qwen/Qwen3-8B,cnndm,10,5,512,0.017665
Qwen/Qwen3-8B,cnndm,10,5,2048,0.000784
Qwen/Qwen3-8B,cnndm,10,6,128,0.066546
Qwen/Qwen3-8B,cnndm,10,6,512,0.026900
Qwen/Qwen3-8B,cnndm,10,6,2048,0.001008
Qwen/Qwen3-8B,cnndm,10,7,128,0.110277
Qwen/Qwen3-8B,cnndm,10,7,512,0.036840
Qwen/Qwen3-8B,cnndm,10,7,2048,0.002406
Qwen/Qwen3-8B,cnndm,10,8,128,0.142262
Qwen/Qwen3-8B,cnndm,10,8,512,0.045995
Qwen/Qwen3-8B,cnndm,10,8,2048,0.001151
Qwen/Qwen3-8B,cnndm,10,9,128,0.212772
Qwen/Qwen3-8B,cnndm,10,9,512,0.077207
Qwen/Qwen3-8B,cnndm,10,9,2048,0.008034
Qwen/Qwen3-8B,cnndm,10,10,128,0.038859
Qwen/Qwen3-8B,cnndm,10,10,512,0.013865
Qwen/Qwen3-8B,cnndm,10,10,2048,0.000788
Qwen/Qwen3-8B,cnndm,10,11,128,0.079072
Qwen/Qwen3-8B,cnndm,10,11,512,0.029641
Qwen/Qwen3-8B,cnndm,10,11,2048,0.001060
Qwen/Qwen3-8B,cnndm,10,12,128,0.105734
Qwen/Qwen3-8B,cnndm,10,12,512,0.013322
Qwen/Qwen3-8B,cnndm,10,12,2048,0.000168
Qwen/Qwen3-8B,cnndm,10,13,128,0.026126
Qwen/Qwen3-8B,cnndm,10,13,512,0.012224
Qwen/Qwen3-8B,cnndm,10,13,2048,0.000104
Qwen/Qwen3-8B,cnndm,10,14,128,0.050618
Qwen/Qwen3-8B,cnndm,10,14,512,0.012374
Qwen/Qwen3-8B,cnndm,10,14,2048,0.000498
Qwen/Qwen3-8B,cnndm,10,15,128,0.038283
Qwen/Qwen3-8B,cnndm,10,15,512,0.015480
Qwen/Qwen3-8B,cnndm,10,15,2048,0.000486
Qwen/Qwen3-8B,cnndm,10,16,128,0.151750
Qwen/Qwen3-8B,cnndm,10,16,512,0.071678
Qwen/Qwen3-8B,cnndm,10,16,2048,0.007943
Qwen/Qwen3-8B,cnndm,10,17,128,0.062346
Qwen/Qwen3-8B,cnndm,10,17,512,0.026231
Qwen/Qwen3-8B,cnndm,10,17,2048,0.002110
Qwen/Qwen3-8B,cnndm,10,18,128,0.188273
Qwen/Qwen3-8B,cnndm,10,18,512,0.087916
Qwen/Qwen3-8B,cnndm,10,18,2048,0.008897
Qwen/Qwen3-8B,cnndm,10,19,128,0.113364
Qwen/Qwen3-8B,cnndm,10,19,512,0.048385
Qwen/Qwen3-8B,cnndm,10,19,2048,0.005355
Qwen/Qwen3-8B,cnndm,10,20,128,0.096434
Qwen/Qwen3-8B,cnndm,10,20,512,0.032890
Qwen/Qwen3-8B,cnndm,10,20,2048,0.002702
Qwen/Qwen3-8B,cnndm,10,21,128,0.174669
Qwen/Qwen3-8B,cnndm,10,21,512,0.085503
Qwen/Qwen3-8B,cnndm,10,21,2048,0.016296
Qwen/Qwen3-8B,cnndm,10,22,128,0.138023
Qwen/Qwen3-8B,cnndm,10,22,512,0.056661
Qwen/Qwen3-8B,cnndm,10,22,2048,0.010488
Qwen/Qwen3-8B,cnndm,10,23,128,0.282552
Qwen/Qwen3-8B,cnndm,10,23,512,0.136869
Qwen/Qwen3-8B,cnndm,10,23,2048,0.030067
Qwen/Qwen3-8B,cnndm,10,24,128,0.287694
Qwen/Qwen3-8B,cnndm,10,24,512,0.153302
Qwen/Qwen3-8B,cnndm,10,24,2048,0.044799
Qwen/Qwen3-8B,cnndm,10,25,128,0.083529
Qwen/Qwen3-8B,cnndm,10,25,512,0.035521
Qwen/Qwen3-8B,cnndm,10,25,2048,0.007650
Qwen/Qwen3-8B,cnndm,10,26,128,0.309036
Qwen/Qwen3-8B,cnndm,10,26,512,0.165463
Qwen/Qwen3-8B,cnndm,10,26,2048,0.041987
Qwen/Qwen3-8B,cnndm,10,27,128,0.163997
Qwen/Qwen3-8B,cnndm,10,27,512,0.064849
Qwen/Qwen3-8B,cnndm,10,27,2048,0.012968
Qwen/Qwen3-8B,cnndm,10,28,128,0.076617
Qwen/Qwen3-8B,cnndm,10,28,512,0.028505
Qwen/Qwen3-8B,cnndm,10,28,2048,0.000904
Qwen/Qwen3-8B,cnndm,10,29,128,0.255809
Qwen/Qwen3-8B,cnndm,10,29,512,0.100487
Qwen/Qwen3-8B,cnndm,10,29,2048,0.016501
Qwen/Qwen3-8B,cnndm,10,30,128,0.082937
Qwen/Qwen3-8B,cnndm,10,30,512,0.033974
Qwen/Qwen3-8B,cnndm,10,30,2048,0.003192
Qwen/Qwen3-8B,cnndm,10,31,128,0.038305
Qwen/Qwen3-8B,cnndm,10,31,512,0.014960
Qwen/Qwen3-8B,cnndm,10,31,2048,0.000611
Qwen/Qwen3-8B,cnndm,11,0,128,0.183061
Qwen/Qwen3-8B,cnndm,11,0,512,0.069426
Qwen/Qwen3-8B,cnndm,11,0,2048,0.013904
Qwen/Qwen3-8B,cnndm,11,1,128,0.180403
Qwen/Qwen3-8B,cnndm,11,1,512,0.085777
Qwen/Qwen3-8B,cnndm,11,1,2048,0.012409
Qwen/Qwen3-8B,cnndm,11,2,128,0.125417
Qwen/Qwen3-8B,cnndm,11,2,512,0.054438
Qwen/Qwen3-8B,cnndm,11,2,2048,0.008563
Qwen/Qwen3-8B,cnndm,11,3,128,0.413447
Qwen/Qwen3-8B,cnndm,11,3,512,0.165290
Qwen/Qwen3-8B,cnndm,11,3,2048,0.020636
Qwen/Qwen3-8B,cnndm,11,4,128,0.186193
Qwen/Qwen3-8B,cnndm,11,4,512,0.085718
Qwen/Qwen3-8B,cnndm,11,4,2048,0.023330
Qwen/Qwen3-8B,cnndm,11,5,128,0.060976
Qwen/Qwen3-8B,cnndm,11,5,512,0.029230
Qwen/Qwen3-8B,cnndm,11,5,2048,0.007411
Qwen/Qwen3-8B,cnndm,11,6,128,0.068966
Qwen/Qwen3-8B,cnndm,11,6,512,0.033538
Qwen/Qwen3-8B,cnndm,11,6,2048,0.008588
Qwen/Qwen3-8B,cnndm,11,7,128,0.044287
Qwen/Qwen3-8B,cnndm,11,7,512,0.020367
Qwen/Qwen3-8B,cnndm,11,7,2048,0.005834
Qwen/Qwen3-8B,cnndm,11,8,128,0.024909
Qwen/Qwen3-8B,cnndm,11,8,512,0.014487
Qwen/Qwen3-8B,cnndm,11,8,2048,0.005051
Qwen/Qwen3-8B,cnndm,11,9,128,0.184420
Qwen/Qwen3-8B,cnndm,11,9,512,0.168761
Qwen/Qwen3-8B,cnndm,11,9,2048,0.043125
Qwen/Qwen3-8B,cnndm,11,10,128,0.191299
Qwen/Qwen3-8B,cnndm,11,10,512,0.033303
Qwen/Qwen3-8B,cnndm,11,10,2048,0.001765
Qwen/Qwen3-8B,cnndm,11,11,128,0.075936
Qwen/Qwen3-8B,cnndm,11,11,512,0.037627
Qwen/Qwen3-8B,cnndm,11,11,2048,0.010768
Qwen/Qwen3-8B,cnndm,11,12,128,0.273951
Qwen/Qwen3-8B,cnndm,11,12,512,0.133073
Qwen/Qwen3-8B,cnndm,11,12,2048,0.028227
Qwen/Qwen3-8B,cnndm,11,13,128,0.155697
Qwen/Qwen3-8B,cnndm,11,13,512,0.073288
Qwen/Qwen3-8B,cnndm,11,13,2048,0.014926
Qwen/Qwen3-8B,cnndm,11,14,128,0.328628
Qwen/Qwen3-8B,cnndm,11,14,512,0.141933
Qwen/Qwen3-8B,cnndm,11,14,2048,0.031565
Qwen/Qwen3-8B,cnndm,11,15,128,0.075704
Qwen/Qwen3-8B,cnndm,11,15,512,0.030044
Qwen/Qwen3-8B,cnndm,11,15,2048,0.002786
Qwen/Qwen3-8B,cnndm,11,16,128,0.122814
Qwen/Qwen3-8B,cnndm,11,16,512,0.042173
Qwen/Qwen3-8B,cnndm,11,16,2048,0.003023
Qwen/Qwen3-8B,cnndm,11,17,128,0.064589
Qwen/Qwen3-8B,cnndm,11,17,512,0.026710
Qwen/Qwen3-8B,cnndm,11,17,2048,0.001214
Qwen/Qwen3-8B,cnndm,11,18,128,0.098889
Qwen/Qwen3-8B,cnndm,11,18,512,0.035297
Qwen/Qwen3-8B,cnndm,11,18,2048,0.003253
Qwen/Qwen3-8B,cnndm,11,19,128,0.032601
Qwen/Qwen3-8B,cnndm,11,19,512,0.011449
Qwen/Qwen3-8B,cnndm,11,19,2048,0.000781
Qwen/Qwen3-8B,cnndm,11,20,128,0.032527
Qwen/Qwen3-8B,cnndm,11,20,512,0.012718
Qwen/Qwen3-8B,cnndm,11,20,2048,0.000824
Qwen/Qwen3-8B,cnndm,11,21,128,0.044859
Qwen/Qwen3-8B,cnndm,11,21,512,0.019116
Qwen/Qwen3-8B,cnndm,11,21,2048,0.001285
Qwen/Qwen3-8B,cnndm,11,22,128,0.031605
Qwen/Qwen3-8B,cnndm,11,22,512,0.011857
Qwen/Qwen3-8B,cnndm,11,22,2048,0.000774
Qwen/Qwen3-8B,cnndm,11,23,128,0.025864
Qwen/Qwen3-8B,cnndm,11,23,512,0.010985
Qwen/Qwen3-8B,cnndm,11,23,2048,0.000730
Qwen/Qwen3-8B,cnndm,11,24,128,0.155316
Qwen/Qwen3-8B,cnndm,11,24,512,0.063072
Qwen/Qwen3-8B,cnndm,11,24,2048,0.011718
Qwen/Qwen3-8B,cnndm,11,25,128,0.084021
Qwen/Qwen3-8B,cnndm,11,25,512,0.041003
Qwen/Qwen3-8B,cnndm,11,25,2048,0.005843
Qwen/Qwen3-8B,cnndm,11,26,128,0.137635
Qwen/Qwen3-8B,cnndm,11,26,512,0.048714
Qwen/Qwen3-8B,cnndm,11,26,2048,0.005351
Qwen/Qwen3-8B,cnndm,11,27,128,0.140231
Qwen/Qwen3-8B,cnndm,11,27,512,0.061396
Qwen/Qwen3-8B,cnndm,11,27,2048,0.009828
Qwen/Qwen3-8B,cnndm,11,28,128,0.094003
Qwen/Qwen3-8B,cnndm,11,28,512,0.040704
Qwen/Qwen3-8B,cnndm,11,28,2048,0.003436
Qwen/Qwen3-8B,cnndm,11,29,128,0.128685
Qwen/Qwen3-8B,cnndm,11,29,512,0.039895
Qwen/Qwen3-8B,cnndm,11,29,2048,0.002179
Qwen/Qwen3-8B,cnndm,11,30,128,0.027505
Qwen/Qwen3-8B,cnndm,11,30,512,0.013083
Qwen/Qwen3-8B,cnndm,11,30,2048,0.001111
Qwen/Qwen3-8B,cnndm,11,31,128,0.061943
Qwen/Qwen3-8B,cnndm,11,31,512,0.021837
Qwen/Qwen3-8B,cnndm,11,31,2048,0.003473
Qwen/Qwen3-8B,cnndm,12,0,128,0.032210
Qwen/Qwen3-8B,cnndm,12,0,512,0.021299
Qwen/Qwen3-8B,cnndm,12,0,2048,0.003016
Qwen/Qwen3-8B,cnndm,12,1,128,0.063052
Qwen/Qwen3-8B,cnndm,12,1,512,0.029225
Qwen/Qwen3-8B,cnndm,12,1,2048,0.003850
Qwen/Qwen3-8B,cnndm,12,2,128,0.025436
Qwen/Qwen3-8B,cnndm,12,2,512,0.017239
Qwen/Qwen3-8B,cnndm,12,2,2048,0.002184
Qwen/Qwen3-8B,cnndm,12,3,128,0.424554
Qwen/Qwen3-8B,cnndm,12,3,512,0.236204
Qwen/Qwen3-8B,cnndm,12,3,2048,0.060798
Qwen/Qwen3-8B,cnndm,12,4,128,0.112424
Qwen/Qwen3-8B,cnndm,12,4,512,0.048261
Qwen/Qwen3-8B,cnndm,12,4,2048,0.007697
Qwen/Qwen3-8B,cnndm,12,5,128,0.064914
Qwen/Qwen3-8B,cnndm,12,5,512,0.028460
Qwen/Qwen3-8B,cnndm,12,5,2048,0.004051
Qwen/Qwen3-8B,cnndm,12,6,128,0.065761
Qwen/Qwen3-8B,cnndm,12,6,512,0.028529
Qwen/Qwen3-8B,cnndm,12,6,2048,0.003557
Qwen/Qwen3-8B,cnndm,12,7,128,0.102226
Qwen/Qwen3-8B,cnndm,12,7,512,0.045093
Qwen/Qwen3-8B,cnndm,12,7,2048,0.006081
Qwen/Qwen3-8B,cnndm,12,8,128,0.122327
Qwen/Qwen3-8B,cnndm,12,8,512,0.056032
Qwen/Qwen3-8B,cnndm,12,8,2048,0.011265
Qwen/Qwen3-8B,cnndm,12,9,128,0.131880
Qwen/Qwen3-8B,cnndm,12,9,512,0.055758
Qwen/Qwen3-8B,cnndm,12,9,2048,0.014980
Qwen/Qwen3-8B,cnndm,12,10,128,0.183944
Qwen/Qwen3-8B,cnndm,12,10,512,0.070785
Qwen/Qwen3-8B,cnndm,12,10,2048,0.012900
Qwen/Qwen3-8B,cnndm,12,11,128,0.070781
Qwen/Qwen3-8B,cnndm,12,11,512,0.029333
Qwen/Qwen3-8B,cnndm,12,11,2048,0.006822
Qwen/Qwen3-8B,cnndm,12,12,128,0.140422
Qwen/Qwen3-8B,cnndm,12,12,512,0.055675
Qwen/Qwen3-8B,cnndm,12,12,2048,0.008640
Qwen/Qwen3-8B,cnndm,12,13,128,0.139383
Qwen/Qwen3-8B,cnndm,12,13,512,0.064811
Qwen/Qwen3-8B,cnndm,12,13,2048,0.012510
Qwen/Qwen3-8B,cnndm,12,14,128,0.114147
Qwen/Qwen3-8B,cnndm,12,14,512,0.053327
Qwen/Qwen3-8B,cnndm,12,14,2048,0.009210
Qwen/Qwen3-8B,cnndm,12,15,128,0.086019
Qwen/Qwen3-8B,cnndm,12,15,512,0.037148
Qwen/Qwen3-8B,cnndm,12,15,2048,0.006827
Qwen/Qwen3-8B,cnndm,12,16,128,0.061530
Qwen/Qwen3-8B,cnndm,12,16,512,0.024222
Qwen/Qwen3-8B,cnndm,12,16,2048,0.003030
Qwen/Qwen3-8B,cnndm,12,17,128,0.568463
Qwen/Qwen3-8B,cnndm,12,17,512,0.242242
Qwen/Qwen3-8B,cnndm,12,17,2048,0.033744
Qwen/Qwen3-8B,cnndm,12,18,128,0.640657
Qwen/Qwen3-8B,cnndm,12,18,512,0.385271
Qwen/Qwen3-8B,cnndm,12,18,2048,0.130136
Qwen/Qwen3-8B,cnndm,12,19,128,0.270708
Qwen/Qwen3-8B,cnndm,12,19,512,0.151501
Qwen/Qwen3-8B,cnndm,12,19,2048,0.043174
Qwen/Qwen3-8B,cnndm,12,20,128,0.347174
Qwen/Qwen3-8B,cnndm,12,20,512,0.192609
Qwen/Qwen3-8B,cnndm,12,20,2048,0.045333
Qwen/Qwen3-8B,cnndm,12,21,128,0.163045
Qwen/Qwen3-8B,cnndm,12,21,512,0.085208
Qwen/Qwen3-8B,cnndm,12,21,2048,0.018020
Qwen/Qwen3-8B,cnndm,12,22,128,0.239638
Qwen/Qwen3-8B,cnndm,12,22,512,0.105100
Qwen/Qwen3-8B,cnndm,12,22,2048,0.019727
Qwen/Qwen3-8B,cnndm,12,23,128,0.333128
Qwen/Qwen3-8B,cnndm,12,23,512,0.186504
Qwen/Qwen3-8B,cnndm,12,23,2048,0.046569
Qwen/Qwen3-8B,cnndm,12,24,128,0.356209
Qwen/Qwen3-8B,cnndm,12,24,512,0.224845
Qwen/Qwen3-8B,cnndm,12,24,2048,0.066692
Qwen/Qwen3-8B,cnndm,12,25,128,0.012832
Qwen/Qwen3-8B,cnndm,12,25,512,0.006539
Qwen/Qwen3-8B,cnndm,12,25,2048,0.001982
Qwen/Qwen3-8B,cnndm,12,26,128,0.302544
Qwen/Qwen3-8B,cnndm,12,26,512,0.174981
Qwen/Qwen3-8B,cnndm,12,26,2048,0.047957
Qwen/Qwen3-8B,cnndm,12,27,128,0.108449
Qwen/Qwen3-8B,cnndm,12,27,512,0.040056
Qwen/Qwen3-8B,cnndm,12,27,2048,0.007505
Qwen/Qwen3-8B,cnndm,12,28,128,0.195538
Qwen/Qwen3-8B,cnndm,12,28,512,0.093287
Qwen/Qwen3-8B,cnndm,12,28,2048,0.020155
Qwen/Qwen3-8B,cnndm,12,29,128,0.067087
Qwen/Qwen3-8B,cnndm,12,29,512,0.035571
Qwen/Qwen3-8B,cnndm,12,29,2048,0.013071
Qwen/Qwen3-8B,cnndm,12,30,128,0.217402
Qwen/Qwen3-8B,cnndm,12,30,512,0.128720
Qwen/Qwen3-8B,cnndm,12,30,2048,0.039544
Qwen/Qwen3-8B,cnndm,12,31,128,0.078539
Qwen/Qwen3-8B,cnndm,12,31,512,0.038561
Qwen/Qwen3-8B,cnndm,12,31,2048,0.014004
Qwen/Qwen3-8B,cnndm,13,0,128,0.314428
Qwen/Qwen3-8B,cnndm,13,0,512,0.145273
Qwen/Qwen3-8B,cnndm,13,0,2048,0.035439
Qwen/Qwen3-8B,cnndm,13,1,128,0.293671
Qwen/Qwen3-8B,cnndm,13,1,512,0.113855
Qwen/Qwen3-8B,cnndm,13,1,2048,0.023451
Qwen/Qwen3-8B,cnndm,13,2,128,0.308951
Qwen/Qwen3-8B,cnndm,13,2,512,0.144703
Qwen/Qwen3-8B,cnndm,13,2,2048,0.043484
Qwen/Qwen3-8B,cnndm,13,3,128,0.408128
Qwen/Qwen3-8B,cnndm,13,3,512,0.197763
Qwen/Qwen3-8B,cnndm,13,3,2048,0.050640
Qwen/Qwen3-8B,cnndm,13,4,128,0.035459
Qwen/Qwen3-8B,cnndm,13,4,512,0.024205
Qwen/Qwen3-8B,cnndm,13,4,2048,0.008427
Qwen/Qwen3-8B,cnndm,13,5,128,0.049848
Qwen/Qwen3-8B,cnndm,13,5,512,0.035185
Qwen/Qwen3-8B,cnndm,13,5,2048,0.010826
Qwen/Qwen3-8B,cnndm,13,6,128,0.046311
Qwen/Qwen3-8B,cnndm,13,6,512,0.033686
Qwen/Qwen3-8B,cnndm,13,6,2048,0.012899
Qwen/Qwen3-8B,cnndm,13,7,128,0.033723
Qwen/Qwen3-8B,cnndm,13,7,512,0.024766
Qwen/Qwen3-8B,cnndm,13,7,2048,0.008934
Qwen/Qwen3-8B,cnndm,13,8,128,0.201097
Qwen/Qwen3-8B,cnndm,13,8,512,0.088473
Qwen/Qwen3-8B,cnndm,13,8,2048,0.024785
Qwen/Qwen3-8B,cnndm,13,9,128,0.127582
Qwen/Qwen3-8B,cnndm,13,9,512,0.035090
Qwen/Qwen3-8B,cnndm,13,9,2048,0.010812
Qwen/Qwen3-8B,cnndm,13,10,128,0.448801
Qwen/Qwen3-8B,cnndm,13,10,512,0.182858
Qwen/Qwen3-8B,cnndm,13,10,2048,0.035222
Qwen/Qwen3-8B,cnndm,13,11,128,0.186244
Qwen/Qwen3-8B,cnndm,13,11,512,0.164131
Qwen/Qwen3-8B,cnndm,13,11,2048,0.090200
Qwen/Qwen3-8B,cnndm,13,12,128,0.000273
Qwen/Qwen3-8B,cnndm,13,12,512,0.000250
Qwen/Qwen3-8B,cnndm,13,12,2048,0.000170
Qwen/Qwen3-8B,cnndm,13,13,128,0.174593
Qwen/Qwen3-8B,cnndm,13,13,512,0.092274
Qwen/Qwen3-8B,cnndm,13,13,2048,0.028393
Qwen/Qwen3-8B,cnndm,13,14,128,0.136025
Qwen/Qwen3-8B,cnndm,13,14,512,0.059250
Qwen/Qwen3-8B,cnndm,13,14,2048,0.015778
Qwen/Qwen3-8B,cnndm,13,15,128,0.052356
Qwen/Qwen3-8B,cnndm,13,15,512,0.036881
Qwen/Qwen3-8B,cnndm,13,15,2048,0.016032
Qwen/Qwen3-8B,cnndm,13,16,128,0.375882
Qwen/Qwen3-8B,cnndm,13,16,512,0.183969
Qwen/Qwen3-8B,cnndm,13,16,2048,0.050802
Qwen/Qwen3-8B,cnndm,13,17,128,0.225836
Qwen/Qwen3-8B,cnndm,13,17,512,0.086948
Qwen/Qwen3-8B,cnndm,13,17,2048,0.020498
Qwen/Qwen3-8B,cnndm,13,18,128,0.338631
Qwen/Qwen3-8B,cnndm,13,18,512,0.143387
Qwen/Qwen3-8B,cnndm,13,18,2048,0.030134
Qwen/Qwen3-8B,cnndm,13,19,128,0.270595
Qwen/Qwen3-8B,cnndm,13,19,512,0.106135
Qwen/Qwen3-8B,cnndm,13,19,2048,0.023574
Qwen/Qwen3-8B,cnndm,13,20,128,0.010578
Qwen/Qwen3-8B,cnndm,13,20,512,0.005388
Qwen/Qwen3-8B,cnndm,13,20,2048,0.001292
Qwen/Qwen3-8B,cnndm,13,21,128,0.023821
Qwen/Qwen3-8B,cnndm,13,21,512,0.012230
Qwen/Qwen3-8B,cnndm,13,21,2048,0.001984
Qwen/Qwen3-8B,cnndm,13,22,128,0.110442
Qwen/Qwen3-8B,cnndm,13,22,512,0.037157
Qwen/Qwen3-8B,cnndm,13,22,2048,0.004735
Qwen/Qwen3-8B,cnndm,13,23,128,0.040168
Qwen/Qwen3-8B,cnndm,13,23,512,0.020036
Qwen/Qwen3-8B,cnndm,13,23,2048,0.003159
Qwen/Qwen3-8B,cnndm,13,24,128,0.049601
Qwen/Qwen3-8B,cnndm,13,24,512,0.026807
Qwen/Qwen3-8B,cnndm,13,24,2048,0.007689
Qwen/Qwen3-8B,cnndm,13,25,128,0.038889
Qwen/Qwen3-8B,cnndm,13,25,512,0.027089
Qwen/Qwen3-8B,cnndm,13,25,2048,0.009452
Qwen/Qwen3-8B,cnndm,13,26,128,0.272076
Qwen/Qwen3-8B,cnndm,13,26,512,0.129973
Qwen/Qwen3-8B,cnndm,13,26,2048,0.028835
Qwen/Qwen3-8B,cnndm,13,27,128,0.306285
Qwen/Qwen3-8B,cnndm,13,27,512,0.120653
Qwen/Qwen3-8B,cnndm,13,27,2048,0.024493
Qwen/Qwen3-8B,cnndm,13,28,128,0.275818
Qwen/Qwen3-8B,cnndm,13,28,512,0.181830
Qwen/Qwen3-8B,cnndm,13,28,2048,0.049805
Qwen/Qwen3-8B,cnndm,13,29,128,0.154800
Qwen/Qwen3-8B,cnndm,13,29,512,0.091707
Qwen/Qwen3-8B,cnndm,13,29,2048,0.029117
Qwen/Qwen3-8B,cnndm,13,30,128,0.050380
Qwen/Qwen3-8B,cnndm,13,30,512,0.018078
Qwen/Qwen3-8B,cnndm,13,30,2048,0.003532
Qwen/Qwen3-8B,cnndm,13,31,128,0.295304
Qwen/Qwen3-8B,cnndm,13,31,512,0.153685
Qwen/Qwen3-8B,cnndm,13,31,2048,0.033541
Qwen/Qwen3-8B,cnndm,14,0,128,0.015752
Qwen/Qwen3-8B,cnndm,14,0,512,0.006755
Qwen/Qwen3-8B,cnndm,14,0,2048,0.000164
Qwen/Qwen3-8B,cnndm,14,1,128,0.031047
Qwen/Qwen3-8B,cnndm,14,1,512,0.014169
Qwen/Qwen3-8B,cnndm,14,1,2048,0.000331
Qwen/Qwen3-8B,cnndm,14,2,128,0.031184
Qwen/Qwen3-8B,cnndm,14,2,512,0.017689
Qwen/Qwen3-8B,cnndm,14,2,2048,0.000618
Qwen/Qwen3-8B,cnndm,14,3,128,0.026434
Qwen/Qwen3-8B,cnndm,14,3,512,0.013564
Qwen/Qwen3-8B,cnndm,14,3,2048,0.000954
Qwen/Qwen3-8B,cnndm,14,4,128,0.243875
Qwen/Qwen3-8B,cnndm,14,4,512,0.109873
Qwen/Qwen3-8B,cnndm,14,4,2048,0.028189
Qwen/Qwen3-8B,cnndm,14,5,128,0.251557
Qwen/Qwen3-8B,cnndm,14,5,512,0.118597
Qwen/Qwen3-8B,cnndm,14,5,2048,0.034360
Qwen/Qwen3-8B,cnndm,14,6,128,0.267878
Qwen/Qwen3-8B,cnndm,14,6,512,0.109381
Qwen/Qwen3-8B,cnndm,14,6,2048,0.033797
Qwen/Qwen3-8B,cnndm,14,7,128,0.172302
Qwen/Qwen3-8B,cnndm,14,7,512,0.070707
Qwen/Qwen3-8B,cnndm,14,7,2048,0.019321
Qwen/Qwen3-8B,cnndm,14,8,128,0.084404
Qwen/Qwen3-8B,cnndm,14,8,512,0.029725
Qwen/Qwen3-8B,cnndm,14,8,2048,0.002029
Qwen/Qwen3-8B,cnndm,14,9,128,0.080750
Qwen/Qwen3-8B,cnndm,14,9,512,0.030442
Qwen/Qwen3-8B,cnndm,14,9,2048,0.001969
Qwen/Qwen3-8B,cnndm,14,10,128,0.079752
Qwen/Qwen3-8B,cnndm,14,10,512,0.029843
Qwen/Qwen3-8B,cnndm,14,10,2048,0.002490
