model,refs,layer,head,window,beyond_mass
Qwen/Qwen3-8B,cnndm,7,4,2048,0.041275
Qwen/Qwen3-8B,cnndm,7,4,4096,0.040580
Qwen/Qwen3-8B,cnndm,7,5,128,0.076402
Qwen/Qwen3-8B,cnndm,7,5,512,0.020267
Qwen/Qwen3-8B,cnndm,7,5,2048,0.002769
Qwen/Qwen3-8B,cnndm,7,5,4096,0.001512
Qwen/Qwen3-8B,cnndm,7,6,128,0.034243
Qwen/Qwen3-8B,cnndm,7,6,512,0.028278
Qwen/Qwen3-8B,cnndm,7,6,2048,0.018768
Qwen/Qwen3-8B,cnndm,7,6,4096,0.011735
Qwen/Qwen3-8B,cnndm,7,7,128,0.156527
Qwen/Qwen3-8B,cnndm,7,7,512,0.140880
Qwen/Qwen3-8B,cnndm,7,7,2048,0.079999
Qwen/Qwen3-8B,cnndm,7,7,4096,0.035038
Qwen/Qwen3-8B,cnndm,7,8,128,0.047588
Qwen/Qwen3-8B,cnndm,7,8,512,0.037249
Qwen/Qwen3-8B,cnndm,7,8,2048,0.018551
Qwen/Qwen3-8B,cnndm,7,8,4096,0.005992
Qwen/Qwen3-8B,cnndm,7,9,128,0.031700
Qwen/Qwen3-8B,cnndm,7,9,512,0.019887
Qwen/Qwen3-8B,cnndm,7,9,2048,0.010330
Qwen/Qwen3-8B,cnndm,7,9,4096,0.003431
Qwen/Qwen3-8B,cnndm,7,10,128,0.056943
Qwen/Qwen3-8B,cnndm,7,10,512,0.036456
Qwen/Qwen3-8B,cnndm,7,10,2048,0.016915
Qwen/Qwen3-8B,cnndm,7,10,4096,0.003540
Qwen/Qwen3-8B,cnndm,7,11,128,0.143811
Qwen/Qwen3-8B,cnndm,7,11,512,0.103305
Qwen/Qwen3-8B,cnndm,7,11,2048,0.051077
Qwen/Qwen3-8B,cnndm,7,11,4096,0.018543
Qwen/Qwen3-8B,cnndm,7,12,128,0.020750
Qwen/Qwen3-8B,cnndm,7,12,512,0.006628
Qwen/Qwen3-8B,cnndm,7,12,2048,0.002440
Qwen/Qwen3-8B,cnndm,7,12,4096,0.001123
Qwen/Qwen3-8B,cnndm,7,13,128,0.031463
Qwen/Qwen3-8B,cnndm,7,13,512,0.023504
Qwen/Qwen3-8B,cnndm,7,13,2048,0.013404
Qwen/Qwen3-8B,cnndm,7,13,4096,0.007313
Qwen/Qwen3-8B,cnndm,7,14,128,0.018913
Qwen/Qwen3-8B,cnndm,7,14,512,0.011204
Qwen/Qwen3-8B,cnndm,7,14,2048,0.007277
Qwen/Qwen3-8B,cnndm,7,14,4096,0.003806
Qwen/Qwen3-8B,cnndm,7,15,128,0.011288
Qwen/Qwen3-8B,cnndm,7,15,512,0.007797
Qwen/Qwen3-8B,cnndm,7,15,2048,0.005480
Qwen/Qwen3-8B,cnndm,7,15,4096,0.002594
Qwen/Qwen3-8B,cnndm,7,16,128,0.050905
Qwen/Qwen3-8B,cnndm,7,16,512,0.037695
Qwen/Qwen3-8B,cnndm,7,16,2048,0.015622
Qwen/Qwen3-8B,cnndm,7,16,4096,0.006890
Qwen/Qwen3-8B,cnndm,7,17,128,0.044119
Qwen/Qwen3-8B,cnndm,7,17,512,0.032671
Qwen/Qwen3-8B,cnndm,7,17,2048,0.013511
Qwen/Qwen3-8B,cnndm,7,17,4096,0.006703
Qwen/Qwen3-8B,cnndm,7,18,128,0.056304
Qwen/Qwen3-8B,cnndm,7,18,512,0.042653
Qwen/Qwen3-8B,cnndm,7,18,2048,0.019085
Qwen/Qwen3-8B,cnndm,7,18,4096,0.006037
Qwen/Qwen3-8B,cnndm,7,19,128,0.040692
Qwen/Qwen3-8B,cnndm,7,19,512,0.032019
Qwen/Qwen3-8B,cnndm,7,19,2048,0.013998
Qwen/Qwen3-8B,cnndm,7,19,4096,0.005983
Qwen/Qwen3-8B,cnndm,7,20,128,0.128698
Qwen/Qwen3-8B,cnndm,7,20,512,0.089734
Qwen/Qwen3-8B,cnndm,7,20,2048,0.042697
Qwen/Qwen3-8B,cnndm,7,20,4096,0.019537
Qwen/Qwen3-8B,cnndm,7,21,128,0.115859
Qwen/Qwen3-8B,cnndm,7,21,512,0.085329
Qwen/Qwen3-8B,cnndm,7,21,2048,0.046538
Qwen/Qwen3-8B,cnndm,7,21,4096,0.019081
Qwen/Qwen3-8B,cnndm,7,22,128,0.218440
Qwen/Qwen3-8B,cnndm,7,22,512,0.129489
Qwen/Qwen3-8B,cnndm,7,22,2048,0.062318
Qwen/Qwen3-8B,cnndm,7,22,4096,0.033491
Qwen/Qwen3-8B,cnndm,7,23,128,0.121897
Qwen/Qwen3-8B,cnndm,7,23,512,0.068814
Qwen/Qwen3-8B,cnndm,7,23,2048,0.034302
Qwen/Qwen3-8B,cnndm,7,23,4096,0.017614
Qwen/Qwen3-8B,cnndm,7,24,128,0.040066
Qwen/Qwen3-8B,cnndm,7,24,512,0.028222
Qwen/Qwen3-8B,cnndm,7,24,2048,0.011080
Qwen/Qwen3-8B,cnndm,7,24,4096,0.004165
Qwen/Qwen3-8B,cnndm,7,25,128,0.053846
Qwen/Qwen3-8B,cnndm,7,25,512,0.037779
Qwen/Qwen3-8B,cnndm,7,25,2048,0.014358
Qwen/Qwen3-8B,cnndm,7,25,4096,0.005818
Qwen/Qwen3-8B,cnndm,7,26,128,0.099472
Qwen/Qwen3-8B,cnndm,7,26,512,0.068989
Qwen/Qwen3-8B,cnndm,7,26,2048,0.023274
Qwen/Qwen3-8B,cnndm,7,26,4096,0.006944
Qwen/Qwen3-8B,cnndm,7,27,128,0.032980
Qwen/Qwen3-8B,cnndm,7,27,512,0.025896
Qwen/Qwen3-8B,cnndm,7,27,2048,0.010963
Qwen/Qwen3-8B,cnndm,7,27,4096,0.004095
Qwen/Qwen3-8B,cnndm,7,28,128,0.051328
Qwen/Qwen3-8B,cnndm,7,28,512,0.040922
Qwen/Qwen3-8B,cnndm,7,28,2048,0.021977
Qwen/Qwen3-8B,cnndm,7,28,4096,0.008247
Qwen/Qwen3-8B,cnndm,7,29,128,0.065949
Qwen/Qwen3-8B,cnndm,7,29,512,0.051941
Qwen/Qwen3-8B,cnndm,7,29,2048,0.028343
Qwen/Qwen3-8B,cnndm,7,29,4096,0.009976
Qwen/Qwen3-8B,cnndm,7,30,128,0.045713
Qwen/Qwen3-8B,cnndm,7,30,512,0.035140
Qwen/Qwen3-8B,cnndm,7,30,2048,0.015118
Qwen/Qwen3-8B,cnndm,7,30,4096,0.004652
Qwen/Qwen3-8B,cnndm,7,31,128,0.044309
Qwen/Qwen3-8B,cnndm,7,31,512,0.033308
Qwen/Qwen3-8B,cnndm,7,31,2048,0.016593
Qwen/Qwen3-8B,cnndm,7,31,4096,0.005932
Qwen/Qwen3-8B,cnndm,8,0,128,0.064230
Qwen/Qwen3-8B,cnndm,8,0,512,0.033356
Qwen/Qwen3-8B,cnndm,8,0,2048,0.016842
Qwen/Qwen3-8B,cnndm,8,0,4096,0.001052
Qwen/Qwen3-8B,cnndm,8,1,128,0.050148
Qwen/Qwen3-8B,cnndm,8,1,512,0.028584
Qwen/Qwen3-8B,cnndm,8,1,2048,0.013921
Qwen/Qwen3-8B,cnndm,8,1,4096,0.000749
Qwen/Qwen3-8B,cnndm,8,2,128,0.173519
Qwen/Qwen3-8B,cnndm,8,2,512,0.069931
Qwen/Qwen3-8B,cnndm,8,2,2048,0.025508
Qwen/Qwen3-8B,cnndm,8,2,4096,0.007041
Qwen/Qwen3-8B,cnndm,8,3,128,0.112834
Qwen/Qwen3-8B,cnndm,8,3,512,0.063310
Qwen/Qwen3-8B,cnndm,8,3,2048,0.023075
Qwen/Qwen3-8B,cnndm,8,3,4096,0.001927
Qwen/Qwen3-8B,cnndm,8,4,128,0.434430
Qwen/Qwen3-8B,cnndm,8,4,512,0.185103
Qwen/Qwen3-8B,cnndm,8,4,2048,0.074153
Qwen/Qwen3-8B,cnndm,8,4,4096,0.034307
Qwen/Qwen3-8B,cnndm,8,5,128,0.121233
Qwen/Qwen3-8B,cnndm,8,5,512,0.062620
Qwen/Qwen3-8B,cnndm,8,5,2048,0.023501
Qwen/Qwen3-8B,cnndm,8,5,4096,0.006376
Qwen/Qwen3-8B,cnndm,8,6,128,0.200045
Qwen/Qwen3-8B,cnndm,8,6,512,0.088215
Qwen/Qwen3-8B,cnndm,8,6,2048,0.032697
Qwen/Qwen3-8B,cnndm,8,6,4096,0.010529
Qwen/Qwen3-8B,cnndm,8,7,128,0.313370
Qwen/Qwen3-8B,cnndm,8,7,512,0.162400
Qwen/Qwen3-8B,cnndm,8,7,2048,0.070390
Qwen/Qwen3-8B,cnndm,8,7,4096,0.024756
Qwen/Qwen3-8B,cnndm,8,8,128,0.065846
Qwen/Qwen3-8B,cnndm,8,8,512,0.029328
Qwen/Qwen3-8B,cnndm,8,8,2048,0.009695
Qwen/Qwen3-8B,cnndm,8,8,4096,0.000450
Qwen/Qwen3-8B,cnndm,8,9,128,0.031923
Qwen/Qwen3-8B,cnndm,8,9,512,0.016272
Qwen/Qwen3-8B,cnndm,8,9,2048,0.007345
Qwen/Qwen3-8B,cnndm,8,9,4096,0.000254
Qwen/Qwen3-8B,cnndm,8,10,128,0.038145
Qwen/Qwen3-8B,cnndm,8,10,512,0.020228
Qwen/Qwen3-8B,cnndm,8,10,2048,0.008427
Qwen/Qwen3-8B,cnndm,8,10,4096,0.000292
Qwen/Qwen3-8B,cnndm,8,11,128,0.046559
Qwen/Qwen3-8B,cnndm,8,11,512,0.025299
Qwen/Qwen3-8B,cnndm,8,11,2048,0.012059
Qwen/Qwen3-8B,cnndm,8,11,4096,0.000249
Qwen/Qwen3-8B,cnndm,8,12,128,0.061233
Qwen/Qwen3-8B,cnndm,8,12,512,0.031491
Qwen/Qwen3-8B,cnndm,8,12,2048,0.014589
Qwen/Qwen3-8B,cnndm,8,12,4096,0.000230
Qwen/Qwen3-8B,cnndm,8,13,128,0.056909
Qwen/Qwen3-8B,cnndm,8,13,512,0.030054
Qwen/Qwen3-8B,cnndm,8,13,2048,0.011641
Qwen/Qwen3-8B,cnndm,8,13,4096,0.000146
Qwen/Qwen3-8B,cnndm,8,14,128,0.055757
Qwen/Qwen3-8B,cnndm,8,14,512,0.032637
Qwen/Qwen3-8B,cnndm,8,14,2048,0.013228
Qwen/Qwen3-8B,cnndm,8,14,4096,0.000225
Qwen/Qwen3-8B,cnndm,8,15,128,0.087607
Qwen/Qwen3-8B,cnndm,8,15,512,0.053712
Qwen/Qwen3-8B,cnndm,8,15,2048,0.018096
Qwen/Qwen3-8B,cnndm,8,15,4096,0.000701
Qwen/Qwen3-8B,cnndm,8,16,128,0.351342
Qwen/Qwen3-8B,cnndm,8,16,512,0.278455
Qwen/Qwen3-8B,cnndm,8,16,2048,0.164072
Qwen/Qwen3-8B,cnndm,8,16,4096,0.094483
Qwen/Qwen3-8B,cnndm,8,17,128,0.232738
Qwen/Qwen3-8B,cnndm,8,17,512,0.154697
Qwen/Qwen3-8B,cnndm,8,17,2048,0.081445
Qwen/Qwen3-8B,cnndm,8,17,4096,0.043277
Qwen/Qwen3-8B,cnndm,8,18,128,0.343446
Qwen/Qwen3-8B,cnndm,8,18,512,0.245392
Qwen/Qwen3-8B,cnndm,8,18,2048,0.129584
Qwen/Qwen3-8B,cnndm,8,18,4096,0.057748
Qwen/Qwen3-8B,cnndm,8,19,128,0.406592
Qwen/Qwen3-8B,cnndm,8,19,512,0.256675
Qwen/Qwen3-8B,cnndm,8,19,2048,0.124819
Qwen/Qwen3-8B,cnndm,8,19,4096,0.069019
Qwen/Qwen3-8B,cnndm,8,20,128,0.053122
Qwen/Qwen3-8B,cnndm,8,20,512,0.030702
Qwen/Qwen3-8B,cnndm,8,20,2048,0.013166
Qwen/Qwen3-8B,cnndm,8,20,4096,0.000398
Qwen/Qwen3-8B,cnndm,8,21,128,0.028561
Qwen/Qwen3-8B,cnndm,8,21,512,0.019016
Qwen/Qwen3-8B,cnndm,8,21,2048,0.008493
Qwen/Qwen3-8B,cnndm,8,21,4096,0.001051
Qwen/Qwen3-8B,cnndm,8,22,128,0.065819
Qwen/Qwen3-8B,cnndm,8,22,512,0.037195
Qwen/Qwen3-8B,cnndm,8,22,2048,0.013717
Qwen/Qwen3-8B,cnndm,8,22,4096,0.001226
Qwen/Qwen3-8B,cnndm,8,23,128,0.120213
Qwen/Qwen3-8B,cnndm,8,23,512,0.062345
Qwen/Qwen3-8B,cnndm,8,23,2048,0.016246
Qwen/Qwen3-8B,cnndm,8,23,4096,0.003895
Qwen/Qwen3-8B,cnndm,8,24,128,0.061659
Qwen/Qwen3-8B,cnndm,8,24,512,0.033746
Qwen/Qwen3-8B,cnndm,8,24,2048,0.014692
Qwen/Qwen3-8B,cnndm,8,24,4096,0.002466
Qwen/Qwen3-8B,cnndm,8,25,128,0.144845
Qwen/Qwen3-8B,cnndm,8,25,512,0.093935
Qwen/Qwen3-8B,cnndm,8,25,2048,0.044063
Qwen/Qwen3-8B,cnndm,8,25,4096,0.008539
Qwen/Qwen3-8B,cnndm,8,26,128,0.583568
Qwen/Qwen3-8B,cnndm,8,26,512,0.386611
Qwen/Qwen3-8B,cnndm,8,26,2048,0.203907
Qwen/Qwen3-8B,cnndm,8,26,4096,0.106407
Qwen/Qwen3-8B,cnndm,8,27,128,0.171594
Qwen/Qwen3-8B,cnndm,8,27,512,0.052350
Qwen/Qwen3-8B,cnndm,8,27,2048,0.014398
Qwen/Qwen3-8B,cnndm,8,27,4096,0.002795
Qwen/Qwen3-8B,cnndm,8,28,128,0.215380
Qwen/Qwen3-8B,cnndm,8,28,512,0.104619
Qwen/Qwen3-8B,cnndm,8,28,2048,0.039132
Qwen/Qwen3-8B,cnndm,8,28,4096,0.012431
Qwen/Qwen3-8B,cnndm,8,29,128,0.155540
Qwen/Qwen3-8B,cnndm,8,29,512,0.062196
Qwen/Qwen3-8B,cnndm,8,29,2048,0.022036
Qwen/Qwen3-8B,cnndm,8,29,4096,0.007008
Qwen/Qwen3-8B,cnndm,8,30,128,0.078967
Qwen/Qwen3-8B,cnndm,8,30,512,0.045357
Qwen/Qwen3-8B,cnndm,8,30,2048,0.020060
Qwen/Qwen3-8B,cnndm,8,30,4096,0.003743
Qwen/Qwen3-8B,cnndm,8,31,128,0.081917
Qwen/Qwen3-8B,cnndm,8,31,512,0.043016
Qwen/Qwen3-8B,cnndm,8,31,2048,0.014820
Qwen/Qwen3-8B,cnndm,8,31,4096,0.003668
Qwen/Qwen3-8B,cnndm,9,0,128,0.114227
Qwen/Qwen3-8B,cnndm,9,0,512,0.050772
Qwen/Qwen3-8B,cnndm,9,0,2048,0.021015
Qwen/Qwen3-8B,cnndm,9,0,4096,0.009322
Qwen/Qwen3-8B,cnndm,9,1,128,0.071447
Qwen/Qwen3-8B,cnndm,9,1,512,0.045532
Qwen/Qwen3-8B,cnndm,9,1,2048,0.024607
Qwen/Qwen3-8B,cnndm,9,1,4096,0.006581
Qwen/Qwen3-8B,cnndm,9,2,128,0.106744
Qwen/Qwen3-8B,cnndm,9,2,512,0.076933
Qwen/Qwen3-8B,cnndm,9,2,2048,0.041618
Qwen/Qwen3-8B,cnndm,9,2,4096,0.018558
Qwen/Qwen3-8B,cnndm,9,3,128,0.072647
Qwen/Qwen3-8B,cnndm,9,3,512,0.043364
Qwen/Qwen3-8B,cnndm,9,3,2048,0.023921
Qwen/Qwen3-8B,cnndm,9,3,4096,0.007136
Qwen/Qwen3-8B,cnndm,9,4,128,0.068506
Qwen/Qwen3-8B,cnndm,9,4,512,0.049268
Qwen/Qwen3-8B,cnndm,9,4,2048,0.028871
Qwen/Qwen3-8B,cnndm,9,4,4096,0.015633
Qwen/Qwen3-8B,cnndm,9,5,128,0.047929
Qwen/Qwen3-8B,cnndm,9,5,512,0.038827
Qwen/Qwen3-8B,cnndm,9,5,2048,0.025293
Qwen/Qwen3-8B,cnndm,9,5,4096,0.013856
Qwen/Qwen3-8B,cnndm,9,6,128,0.054031
Qwen/Qwen3-8B,cnndm,9,6,512,0.041954
Qwen/Qwen3-8B,cnndm,9,6,2048,0.025631
Qwen/Qwen3-8B,cnndm,9,6,4096,0.014320
Qwen/Qwen3-8B,cnndm,9,7,128,0.047377
Qwen/Qwen3-8B,cnndm,9,7,512,0.039047
Qwen/Qwen3-8B,cnndm,9,7,2048,0.021704
Qwen/Qwen3-8B,cnndm,9,7,4096,0.012891
Qwen/Qwen3-8B,cnndm,9,8,128,0.088521
Qwen/Qwen3-8B,cnndm,9,8,512,0.061519
Qwen/Qwen3-8B,cnndm,9,8,2048,0.035773
Qwen/Qwen3-8B,cnndm,9,8,4096,0.021127
Qwen/Qwen3-8B,cnndm,9,9,128,0.027141
Qwen/Qwen3-8B,cnndm,9,9,512,0.013493
Qwen/Qwen3-8B,cnndm,9,9,2048,0.005922
Qwen/Qwen3-8B,cnndm,9,9,4096,0.003189
Qwen/Qwen3-8B,cnndm,9,10,128,0.135924
Qwen/Qwen3-8B,cnndm,9,10,512,0.085485
Qwen/Qwen3-8B,cnndm,9,10,2048,0.044910
Qwen/Qwen3-8B,cnndm,9,10,4096,0.027846
Qwen/Qwen3-8B,cnndm,9,11,128,0.090977
Qwen/Qwen3-8B,cnndm,9,11,512,0.048626
Qwen/Qwen3-8B,cnndm,9,11,2048,0.023449
Qwen/Qwen3-8B,cnndm,9,11,4096,0.015273
Qwen/Qwen3-8B,cnndm,9,12,128,0.126317
Qwen/Qwen3-8B,cnndm,9,12,512,0.079525
Qwen/Qwen3-8B,cnndm,9,12,2048,0.037615
Qwen/Qwen3-8B,cnndm,9,12,4096,0.016009
Qwen/Qwen3-8B,cnndm,9,13,128,0.264028
Qwen/Qwen3-8B,cnndm,9,13,512,0.138364
Qwen/Qwen3-8B,cnndm,9,13,2048,0.066192
Qwen/Qwen3-8B,cnndm,9,13,4096,0.040068
Qwen/Qwen3-8B,cnndm,9,14,128,0.433507
Qwen/Qwen3-8B,cnndm,9,14,512,0.190234
Qwen/Qwen3-8B,cnndm,9,14,2048,0.082806
Qwen/Qwen3-8B,cnndm,9,14,4096,0.052079
Qwen/Qwen3-8B,cnndm,9,15,128,0.130536
Qwen/Qwen3-8B,cnndm,9,15,512,0.046148
Qwen/Qwen3-8B,cnndm,9,15,2048,0.017382
Qwen/Qwen3-8B,cnndm,9,15,4096,0.009893
Qwen/Qwen3-8B,cnndm,9,16,128,0.101567
Qwen/Qwen3-8B,cnndm,9,16,512,0.021328
Qwen/Qwen3-8B,cnndm,9,16,2048,0.012040
Qwen/Qwen3-8B,cnndm,9,16,4096,0.009307
Qwen/Qwen3-8B,cnndm,9,17,128,0.372703
Qwen/Qwen3-8B,cnndm,9,17,512,0.223774
Qwen/Qwen3-8B,cnndm,9,17,2048,0.105285
Qwen/Qwen3-8B,cnndm,9,17,4096,0.060127
Qwen/Qwen3-8B,cnndm,9,18,128,0.445506
Qwen/Qwen3-8B,cnndm,9,18,512,0.219643
Qwen/Qwen3-8B,cnndm,9,18,2048,0.030712
Qwen/Qwen3-8B,cnndm,9,18,4096,0.004399
Qwen/Qwen3-8B,cnndm,9,19,128,0.236818
Qwen/Qwen3-8B,cnndm,9,19,512,0.244714
Qwen/Qwen3-8B,cnndm,9,19,2048,0.231236
Qwen/Qwen3-8B,cnndm,9,19,4096,0.140003
Qwen/Qwen3-8B,cnndm,9,20,128,0.394496
Qwen/Qwen3-8B,cnndm,9,20,512,0.227301
Qwen/Qwen3-8B,cnndm,9,20,2048,0.108257
Qwen/Qwen3-8B,cnndm,9,20,4096,0.065480
Qwen/Qwen3-8B,cnndm,9,21,128,0.124417
Qwen/Qwen3-8B,cnndm,9,21,512,0.078638
Qwen/Qwen3-8B,cnndm,9,21,2048,0.036570
Qwen/Qwen3-8B,cnndm,9,21,4096,0.025554
Qwen/Qwen3-8B,cnndm,9,22,128,0.157649
Qwen/Qwen3-8B,cnndm,9,22,512,0.068974
Qwen/Qwen3-8B,cnndm,9,22,2048,0.028644
Qwen/Qwen3-8B,cnndm,9,22,4096,0.016494
Qwen/Qwen3-8B,cnndm,9,23,128,0.233792
Qwen/Qwen3-8B,cnndm,9,23,512,0.102622
Qwen/Qwen3-8B,cnndm,9,23,2048,0.041893
Qwen/Qwen3-8B,cnndm,9,23,4096,0.024505
Qwen/Qwen3-8B,cnndm,9,24,128,0.137861
Qwen/Qwen3-8B,cnndm,9,24,512,0.099818
Qwen/Qwen3-8B,cnndm,9,24,2048,0.060922
Qwen/Qwen3-8B,cnndm,9,24,4096,0.033813
Qwen/Qwen3-8B,cnndm,9,25,128,0.168754
Qwen/Qwen3-8B,cnndm,9,25,512,0.080350
Qwen/Qwen3-8B,cnndm,9,25,2048,0.034692
Qwen/Qwen3-8B,cnndm,9,25,4096,0.019419
Qwen/Qwen3-8B,cnndm,9,26,128,0.563665
Qwen/Qwen3-8B,cnndm,9,26,512,0.385409
Qwen/Qwen3-8B,cnndm,9,26,2048,0.216724
Qwen/Qwen3-8B,cnndm,9,26,4096,0.118791
Qwen/Qwen3-8B,cnndm,9,27,128,0.319960
Qwen/Qwen3-8B,cnndm,9,27,512,0.200291
Qwen/Qwen3-8B,cnndm,9,27,2048,0.103045
Qwen/Qwen3-8B,cnndm,9,27,4096,0.053002
Qwen/Qwen3-8B,cnndm,9,28,128,0.015237
Qwen/Qwen3-8B,cnndm,9,28,512,0.007797
Qwen/Qwen3-8B,cnndm,9,28,2048,0.003816
Qwen/Qwen3-8B,cnndm,9,28,4096,0.002204
Qwen/Qwen3-8B,cnndm,9,29,128,0.147309
Qwen/Qwen3-8B,cnndm,9,29,512,0.096394
Qwen/Qwen3-8B,cnndm,9,29,2048,0.057076
Qwen/Qwen3-8B,cnndm,9,29,4096,0.038598
Qwen/Qwen3-8B,cnndm,9,30,128,0.016445
Qwen/Qwen3-8B,cnndm,9,30,512,0.015988
Qwen/Qwen3-8B,cnndm,9,30,2048,0.014589
Qwen/Qwen3-8B,cnndm,9,30,4096,0.011374
Qwen/Qwen3-8B,cnndm,9,31,128,0.027936
Qwen/Qwen3-8B,cnndm,9,31,512,0.018043
Qwen/Qwen3-8B,cnndm,9,31,2048,0.010472
Qwen/Qwen3-8B,cnndm,9,31,4096,0.005707
Qwen/Qwen3-8B,cnndm,10,0,128,0.026338
Qwen/Qwen3-8B,cnndm,10,0,512,0.010126
Qwen/Qwen3-8B,cnndm,10,0,2048,0.003495
Qwen/Qwen3-8B,cnndm,10,0,4096,0.001198
Qwen/Qwen3-8B,cnndm,10,1,128,0.067335
Qwen/Qwen3-8B,cnndm,10,1,512,0.028461
Qwen/Qwen3-8B,cnndm,10,1,2048,0.012693
Qwen/Qwen3-8B,cnndm,10,1,4096,0.005571
Qwen/Qwen3-8B,cnndm,10,2,128,0.051120
Qwen/Qwen3-8B,cnndm,10,2,512,0.019469
Qwen/Qwen3-8B,cnndm,10,2,2048,0.006111
Qwen/Qwen3-8B,cnndm,10,2,4096,0.001960
Qwen/Qwen3-8B,cnndm,10,3,128,0.031575
Qwen/Qwen3-8B,cnndm,10,3,512,0.014075
Qwen/Qwen3-8B,cnndm,10,3,2048,0.007453
Qwen/Qwen3-8B,cnndm,10,3,4096,0.003224
Qwen/Qwen3-8B,cnndm,10,4,128,0.068227
Qwen/Qwen3-8B,cnndm,10,4,512,0.028539
Qwen/Qwen3-8B,cnndm,10,4,2048,0.010906
Qwen/Qwen3-8B,cnndm,10,4,4096,0.004680
Qwen/Qwen3-8B,cnndm,10,5,128,0.057716
Qwen/Qwen3-8B,cnndm,10,5,512,0.027446
Qwen/Qwen3-8B,cnndm,10,5,2048,0.013501
Qwen/Qwen3-8B,cnndm,10,5,4096,0.006003
Qwen/Qwen3-8B,cnndm,10,6,128,0.077282
Qwen/Qwen3-8B,cnndm,10,6,512,0.038789
Qwen/Qwen3-8B,cnndm,10,6,2048,0.016687
Qwen/Qwen3-8B,cnndm,10,6,4096,0.006601
Qwen/Qwen3-8B,cnndm,10,7,128,0.122009
Qwen/Qwen3-8B,cnndm,10,7,512,0.046045
Qwen/Qwen3-8B,cnndm,10,7,2048,0.016262
Qwen/Qwen3-8B,cnndm,10,7,4096,0.006832
Qwen/Qwen3-8B,cnndm,10,8,128,0.148591
Qwen/Qwen3-8B,cnndm,10,8,512,0.057236
Qwen/Qwen3-8B,cnndm,10,8,2048,0.014886
Qwen/Qwen3-8B,cnndm,10,8,4096,0.006200
Qwen/Qwen3-8B,cnndm,10,9,128,0.223686
Qwen/Qwen3-8B,cnndm,10,9,512,0.090799
Qwen/Qwen3-8B,cnndm,10,9,2048,0.031217
Qwen/Qwen3-8B,cnndm,10,9,4096,0.015504
Qwen/Qwen3-8B,cnndm,10,10,128,0.039655
Qwen/Qwen3-8B,cnndm,10,10,512,0.016133
Qwen/Qwen3-8B,cnndm,10,10,2048,0.006062
Qwen/Qwen3-8B,cnndm,10,10,4096,0.002649
Qwen/Qwen3-8B,cnndm,10,11,128,0.086803
Qwen/Qwen3-8B,cnndm,10,11,512,0.039555
Qwen/Qwen3-8B,cnndm,10,11,2048,0.015097
Qwen/Qwen3-8B,cnndm,10,11,4096,0.006280
Qwen/Qwen3-8B,cnndm,10,12,128,0.111718
Qwen/Qwen3-8B,cnndm,10,12,512,0.018782
Qwen/Qwen3-8B,cnndm,10,12,2048,0.008364
Qwen/Qwen3-8B,cnndm,10,12,4096,0.004731
Qwen/Qwen3-8B,cnndm,10,13,128,0.031987
Qwen/Qwen3-8B,cnndm,10,13,512,0.017381
Qwen/Qwen3-8B,cnndm,10,13,2048,0.007561
Qwen/Qwen3-8B,cnndm,10,13,4096,0.003326
Qwen/Qwen3-8B,cnndm,10,14,128,0.055730
Qwen/Qwen3-8B,cnndm,10,14,512,0.017336
Qwen/Qwen3-8B,cnndm,10,14,2048,0.007881
Qwen/Qwen3-8B,cnndm,10,14,4096,0.004450
Qwen/Qwen3-8B,cnndm,10,15,128,0.046213
Qwen/Qwen3-8B,cnndm,10,15,512,0.021760
Qwen/Qwen3-8B,cnndm,10,15,2048,0.008263
Qwen/Qwen3-8B,cnndm,10,15,4096,0.003139
Qwen/Qwen3-8B,cnndm,10,16,128,0.155328
Qwen/Qwen3-8B,cnndm,10,16,512,0.081082
Qwen/Qwen3-8B,cnndm,10,16,2048,0.027731
Qwen/Qwen3-8B,cnndm,10,16,4096,0.011463
Qwen/Qwen3-8B,cnndm,10,17,128,0.067336
Qwen/Qwen3-8B,cnndm,10,17,512,0.033837
Qwen/Qwen3-8B,cnndm,10,17,2048,0.014555
Qwen/Qwen3-8B,cnndm,10,17,4096,0.007521
Qwen/Qwen3-8B,cnndm,10,18,128,0.198343
Qwen/Qwen3-8B,cnndm,10,18,512,0.104490
Qwen/Qwen3-8B,cnndm,10,18,2048,0.040518
Qwen/Qwen3-8B,cnndm,10,18,4096,0.020878
Qwen/Qwen3-8B,cnndm,10,19,128,0.114128
Qwen/Qwen3-8B,cnndm,10,19,512,0.052045
Qwen/Qwen3-8B,cnndm,10,19,2048,0.017454
Qwen/Qwen3-8B,cnndm,10,19,4096,0.008234
Qwen/Qwen3-8B,cnndm,10,20,128,0.107240
Qwen/Qwen3-8B,cnndm,10,20,512,0.041694
Qwen/Qwen3-8B,cnndm,10,20,2048,0.014971
Qwen/Qwen3-8B,cnndm,10,20,4096,0.007400
Qwen/Qwen3-8B,cnndm,10,21,128,0.204872
Qwen/Qwen3-8B,cnndm,10,21,512,0.122262
Qwen/Qwen3-8B,cnndm,10,21,2048,0.060035
Qwen/Qwen3-8B,cnndm,10,21,4096,0.024647
Qwen/Qwen3-8B,cnndm,10,22,128,0.153583
Qwen/Qwen3-8B,cnndm,10,22,512,0.071969
Qwen/Qwen3-8B,cnndm,10,22,2048,0.031241
Qwen/Qwen3-8B,cnndm,10,22,4096,0.015844
